Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2073-04,385414,23881,49188,9801,164969,94590,24501,20984,3147,3021,27.85,1,123.38,409295,364033,45262
2073-05,143345,46181,34990,6224,123005,233207,13703,26518,4870,3202,-13.89,0,94.73,189526,437647,-248121
2073-06,252162,26486,47766,5256,187746,239652,21752,19537,2608,1719,53.92,0,129.9,278648,521709,-243061
2073-07,252211,27931,44098,10706,142706,95119,15355,11211,729,531,433.22,0,119.05,280142,319195,-39053
2073-08,345356,25442,41068,5060,167446,57100,10872,23977,3408,1600,207.0,1,98.35,370798,305523,65275
2073-09,225823,47235,42335,6492,180478,94437,16268,8224,2056,3866,130.89,1,105.79,273058,348234,-75176
2073-10,168464,35389,30731,11901,145092,91919,18350,5297,756,2062,251.7,1,149.25,203853,303290,-99437
2073-11,497401,21188,49822,14692,190759,151897,29655,32925,1181,1273,483.42,0,148.62,518589,469750,48839
2073-12,130195,42363,33384,13038,190767,110640,26532,12053,3148,531,27.28,1,80.24,172558,386414,-213856
2074-01,315020,44992,43896,5088,176635,204497,21588,37382,2338,2726,199.45,0,92.72,360012,489086,-129074
2074-02,389194,21028,41882,10275,134302,178409,28763,6777,3815,763,108.26,0,126.56,410222,400408,9814
2074-03,305109,47389,41508,7464,108152,137344,16310,32132,2087,2066,150.83,1,90.12,352498,342910,9588
2074-04,438534,21519,30097,13827,82369,79504,24190,19060,3004,3652,194.29,1,104.12,460053,249047,211006
2074-05,280311,37850,39595,9619,163476,129889,26715,34008,510,2683,576.39,0,112.93,318161,403302,-85141
2074-06,215419,35079,26017,13262,165175,148527,5598,8548,2981,310,10.84,0,81.34,250498,367127,-116629
2074-07,481288,19738,28670,7384,192954,234067,17412,20119,2857,3983,159.01,0,108.83,501026,500606,420
2074-08,406881,34140,23105,12621,193282,87675,7588,33784,1696,1844,171.03,1,83.69,441021,358055,82966
2074-09,194308,30825,40795,6722,124729,179318,8887,11439,4860,3468,11.64,1,125.51,225133,371890,-146757
2074-10,340396,27418,34042,14052,181289,170251,19861,7113,3146,1751,80.55,1,134.11,367814,426608,-58794
2074-11,339445,47702,22190,7645,129345,161267,6594,31212,824,2481,436.36,0,108.23,387147,358253,28894
2074-12,181190,28688,46822,5705,81987,141753,29528,26607,4866,2126,95.02,1,135.21,209878,332402,-122524
2075-01,115605,30612,30997,10344,109262,243817,14883,34685,997,3264,100.8,0,136.8,146217,443988,-297771
2075-02,109031,37338,37567,11062,111936,189982,11462,7313,4200,3490,16.66,0,81.31,146369,369322,-222953
2075-03,441696,24586,48628,13859,193370,191227,29653,38245,3652,3357,102.63,1,81.49,466282,514982,-48700
2075-04,186871,28005,24797,9707,143721,234191,13375,6809,1731,3967,47.93,1,132.48,214876,432600,-217724
2075-05,205184,13117,22550,12687,91512,112281,24853,18123,4337,681,-44.43,0,87.61,218301,282006,-63705
2075-06,260700,22163,45594,6586,87880,192208,27677,39254,2287,637,160.26,0,135.8,282863,399199,-116336
2075-07,221809,18487,23473,14271,107296,90835,8378,21832,4689,3975,29.72,0,146.82,240296,266085,-25789
2075-08,133433,22235,38893,12637,97509,158396,7904,31210,1039,2072,164.89,1,125.07,155668,346549,-190881
2075-09,191132,27670,28699,10088,118401,158417,5987,7351,3671,2225,40.76,1,82.14,218802,328943,-110141
2075-10,402721,33489,35978,13686,133322,140704,9059,11684,3781,1786,118.96,1,122.47,436210,344433,91777
2075-11,258144,22761,28199,10518,157023,146782,6501,31494,1708,3274,42.94,0,131.34,280905,380517,-99612
2075-12,450239,17526,32488,10059,96315,162174,10011,7655,4750,1016,86.15,1,145.87,467765,318702,149063
2076-01,352228,47889,34743,9832,103468,192773,25305,10464,664,3509,571.27,0,116.33,400117,376585,23532
2076-02,217978,11177,40068,8241,113046,192989,13469,8448,1963,2463,173.68,0,114.04,229155,376261,-147106
2076-03,374425,41565,29176,8189,109052,249740,8233,14847,2550,3405,139.23,1,131.43,415990,419237,-3247
2076-04,301622,41764,28604,11688,148331,109166,24620,9519,1459,919,207.95,1,80.08,343386,331928,11458
2076-05,472638,20558,35023,11212,190115,215694,27732,16520,2112,2752,129.83,0,112.74,493196,496296,-3100
2076-06,318507,44916,24290,12586,122421,105772,18204,39928,1096,1626,291.57,0,120.3,363423,323201,40222
2076-07,411670,10380,49811,14478,93750,88186,6373,11536,1172,856,373.31,0,122.29,422050,264134,157916
2076-08,405339,35466,44303,14910,87957,52438,25012,15382,1443,914,207.18,1,123.29,440805,240002,200803
2076-09,417999,43621,20194,7865,198849,188387,15384,39734,3244,2412,186.32,1,86.53,461620,470413,-8793
2076-10,367720,11185,35712,6286,87981,95588,18588,32278,2157,2021,191.13,1,139.69,378905,276433,102472
2076-11,237957,41686,44010,6408,93222,206410,17621,21570,2218,753,90.57,0,105.4,279643,389241,-109598
2076-12,413225,22762,32118,5871,178617,111798,21005,32582,539,1958,854.38,1,108.89,435987,381991,53996
2077-01,462069,34459,48646,12600,132449,174168,6494,14306,2004,1723,158.4,0,135.47,496528,388663,107865
2077-02,436735,35774,28204,13595,103138,245935,19623,13054,3959,1821,108.65,0,110.65,472509,423549,48960
2077-03,453835,32217,44300,8403,184632,84794,13438,35791,801,2358,492.44,1,131.15,486052,371358,114694
2077-04,108617,47463,42084,12887,174045,202184,22214,14021,939,1041,30.05,1,128.25,156080,467435,-311355
2077-05,261203,47266,37294,14676,85237,129226,26657,10100,3324,648,56.67,0,137.42,308469,303190,5279
2077-06,474737,21766,32973,7010,175219,86245,21677,5789,969,2868,498.98,0,123.58,496503,328913,167590
2077-07,452189,17980,47715,13914,121457,107748,7530,12130,4864,2240,80.97,0,136.79,470169,310494,159675
2077-08,150383,22105,48716,7029,92590,88192,27578,37056,2358,3155,152.02,1,85.16,172488,301161,-128673
2077-09,247612,41205,35133,9337,101741,249847,5393,25197,1278,1628,125.87,1,148.11,288817,426648,-137831
2077-10,339655,30061,21220,11169,131966,133872,25201,7465,1095,865,298.12,1,108.79,369716,330893,38823
2077-11,167770,39047,36875,5600,181542,148968,6083,6381,2060,3510,-3.98,0,86.89,206817,385449,-178632
2077-12,240207,34145,29347,6094,133660,186415,19449,13111,1977,2322,220.26,1,99.31,274352,388076,-113724
2078-01,173684,35715,23269,8003,132382,119527,5586,15488,1549,635,168.58,0,112.99,209399,304255,-94856
2078-02,304362,37467,42532,9172,171644,148877,9713,33966,1018,3978,368.4,0,115.94,341829,415904,-74075
2078-03,111584,39559,39685,7779,129437,235438,12922,7745,3417,1151,131.07,1,120.27,151143,433006,-281863
2078-04,494042,44955,41172,7342,129357,176285,14240,6896,4717,2726,121.84,1,136.02,538997,375292,163705
2078-05,218806,27954,32849,7464,170242,223505,17432,18796,4357,3585,63.67,0,122.89,246760,470288,-223528
2078-06,331524,42660,46037,12827,90699,190806,29001,36739,819,997,408.88,0,130.29,374184,406109,-31925
2078-07,409253,48050,37309,11194,96059,142273,16374,35607,4388,3423,75.43,0,120.48,457303,338816,118487
2078-08,158947,11371,48427,12561,133314,58970,17709,23276,2783,3842,114.34,1,120.58,170318,294257,-123939
2078-09,461584,22199,41012,13787,99210,51970,23705,7446,3094,2160,187.36,1,149.25,483783,237130,246653
2078-10,345099,49070,22300,7817,121607,86800,17917,24986,1166,2778,129.58,1,107.25,394169,281427,112742
2078-11,491402,20717,39270,13225,134512,100172,26583,23374,4384,499,28.07,0,108.43,512119,337136,174983
2078-12,418945,20788,32871,11095,126087,169816,29101,35788,3066,3973,102.95,1,83.17,439733,404758,34975
2079-01,418318,36088,45608,9043,184895,94417,19332,26026,4250,3823,104.14,0,117.57,454406,379321,75085
2079-02,332028,21602,44708,13193,119381,167471,20815,29653,1185,636,300.6,0,107.25,353630,395221,-41591
2079-03,446975,33621,29223,14422,171108,202038,20177,38301,2467,2236,124.52,1,148.09,480596,475269,5327
2079-04,227147,13181,28684,7452,92408,249786,12060,8687,2115,3140,9.88,1,97.1,240328,399077,-158749
2079-05,198483,23937,39783,12211,95658,187103,18905,24079,1170,3845,191.78,0,142.27,222420,377739,-155319
2079-06,298884,38664,28576,8209,169573,119328,13948,18449,2753,3723,145.75,0,92.88,337548,358083,-20535
2079-07,414229,33385,27100,7063,98751,117885,17648,13591,2824,1749,130.41,0,135.96,447614,282038,165576
2079-08,350811,45262,28533,14728,168448,247652,5227,21237,1805,3198,248.76,1,139.07,396073,485825,-89752
2079-09,418761,49208,32501,13434,161907,183977,22719,23274,4447,436,108.28,1,87.53,467969,437812,30157
2079-10,353799,26431,34811,7878,178004,81103,25174,19492,4963,1642,146.77,1,93.79,380230,346462,33768
2079-11,272581,39642,34795,14674,131718,178352,6264,39120,2720,3797,35.56,0,104.35,312223,404923,-92700
2079-12,397383,10455,25968,14779,183499,216565,16269,32909,4132,1698,141.77,1,108.99,407838,489989,-82151
2080-01,448387,48611,29641,11667,103665,245159,23200,13367,4903,1253,145.51,0,121.29,496998,426699,70299
2080-02,328689,49579,43169,8788,100510,127068,7209,19372,2811,1968,93.88,0,107.39,378268,306116,72152
2080-03,385471,18208,29341,10817,160146,214210,11658,33637,4335,2297,6.43,1,125.98,403679,459809,-56130
2080-04,309918,13909,28384,8643,104365,210311,7495,7926,1215,2874,202.77,1,144.69,323827,367124,-43297
2080-05,291162,48713,45661,12842,162341,107446,5715,25212,2541,648,116.11,0,88.47,339875,359217,-19342
2080-06,452707,18098,39505,5957,182697,78022,9528,27916,2188,1883,194.95,0,139.31,470805,343625,127180
2080-07,200886,28012,21277,13565,158299,100432,5101,19009,2916,1296,62.14,0,125.2,228898,317683,-88785
2080-08,188448,33082,41618,9893,107943,50475,19968,5869,4349,1733,81.72,1,113.03,221530,235766,-14236
2080-09,267222,14167,45597,13403,120924,215001,21736,20013,1525,1949,111.58,1,125.0,281389,436674,-155285
2080-10,469089,42413,36742,8373,172030,136012,10040,21209,3194,1535,223.05,1,109.62,511502,384406,127096
2080-11,478220,29849,42473,14350,104003,241617,27947,33255,2070,334,143.32,0,98.52,508069,463645,44424
2080-12,480081,16629,31143,13773,110825,233096,18609,38870,1464,627,359.47,1,85.93,496710,446316,50394
2081-01,276705,13294,32697,12229,158114,104295,20938,37082,3061,512,83.54,0,145.54,289999,365355,-75356
2081-02,238203,29078,41544,5162,84811,60564,9317,39987,4241,2955,106.38,0,86.52,267281,241385,25896
2081-03,272840,41813,33743,12274,160878,196415,21032,20643,2042,3365,59.41,1,105.42,314653,444985,-130332
2081-04,214786,18081,24117,10837,100807,106638,16393,26247,3830,2557,52.18,1,112.22,232867,285039,-52172
2081-05,329376,12260,42963,9885,96391,158166,18104,18648,3527,3706,52.65,0,101.62,341636,344157,-2521
2081-06,418382,44837,27627,5284,93675,88799,21372,22424,2007,2952,228.04,0,143.03,463219,259181,204038
2081-07,402444,28121,36068,13880,115422,66281,24179,13961,2047,3422,105.45,0,82.89,430565,269791,160774
2081-08,140362,25425,25109,12332,193754,223487,13807,37362,3647,3304,86.54,1,101.52,165787,505851,-340064
2081-09,417996,30695,24836,10110,114598,83458,22053,20030,1584,2315,328.95,1,124.09,448691,275085,173606
2081-10,283506,19273,26818,6214,107968,54668,20647,15907,1061,3213,198.64,1,81.8,302779,232222,70557
2081-11,316877,20439,22790,11498,124137,112817,11203,19878,2096,3791,151.65,0,132.11,337316,302323,34993
2081-12,181678,43858,44901,10477,150892,173736,16721,15624,3416,2999,9.28,1,127.24,225536,412351,-186815
2082-01,403254,15303,29164,14383,181712,214853,29336,30536,1525,2882,257.85,0,87.87,418557,499984,-81427
2082-02,428954,28565,25883,6920,144364,87584,17940,14229,4304,1486,14.29,0,86.34,457519,296920,160599
2082-03,455852,30436,27281,14744,116424,81703,5786,34168,1850,3401,205.3,1,149.64,486288,280106,206182
2082-04,376123,40449,35113,14825,177316,132498,12378,25205,1080,1998,431.63,1,95.75,416572,397335,19237
2082-05,109233,33679,49893,13778,194399,181073,27799,5850,860,355,36.36,0,115.4,142912,472792,-329880
2082-06,237463,27278,45472,6327,156768,155205,16269,30106,1462,2323,157.76,0,87.74,264741,410147,-145406
2082-07,376089,23719,35981,8491,182199,50951,10211,36978,2348,384,182.0,0,103.92,399808,324811,74997
2082-08,332220,46050,26949,8604,152188,201921,6460,34511,3755,490,9.44,1,109.01,378270,430633,-52363
2082-09,481654,10537,42708,8246,176853,193105,29381,34224,1862,2078,364.85,1,148.96,492191,484517,7674
2082-10,279230,26962,22144,14936,109310,178113,26899,32207,2648,3330,156.15,1,148.64,306192,383609,-77417
2082-11,415981,45037,48889,12297,80452,244443,25796,31970,1190,1958,229.48,0,86.68,461018,443847,17171
2082-12,138093,21311,23047,9836,82879,189122,14528,32011,3299,2542,3.57,1,121.42,159404,351423,-192019
2083-01,278675,49546,45490,6771,164170,147081,15125,12069,3164,3819,41.99,0,133.19,328221,390706,-62485
2083-02,266589,46417,29853,13248,153723,103963,27939,10125,3926,3486,152.08,0,147.35,313006,338851,-25845
2083-03,360174,45515,23491,14889,118990,166900,18759,10009,1077,1466,250.5,1,92.69,405689,353038,52651
2083-04,136075,33941,27323,7972,180667,188215,28858,12826,988,3071,157.25,1,127.25,170016,445861,-275845
2083-05,380424,16390,49300,10123,188964,152078,25157,15032,3353,1375,90.42,0,104.65,396814,440654,-43840
2083-06,440644,41679,38327,9889,120010,200678,19435,36850,4511,3329,19.25,0,135.06,482323,425189,57134
2083-07,200287,20315,41132,6546,129790,81508,26199,38412,1671,3724,135.74,0,123.47,220602,323587,-102985
2083-08,219767,35536,49111,5047,114177,150493,19543,23042,4662,2513,49.02,1,136.02,255303,361413,-106110
2083-09,322564,25742,41555,12228,115872,137724,28028,14438,3131,1162,78.6,1,103.29,348306,349845,-1539
2083-10,448594,36623,44349,13480,197272,207472,6231,15589,2546,2935,141.12,1,87.82,485217,484393,824
2083-11,278710,28111,42614,14238,129314,72890,28988,9728,3759,3064,135.98,0,121.9,306821,297772,9049
2083-12,111444,19495,45845,13133,177868,234209,10004,5466,1093,781,15.73,1,135.43,130939,486525,-355586
2084-01,106897,16442,32870,14918,199177,158795,24788,37273,717,2446,155.13,0,132.77,123339,467821,-344482
2084-02,449387,10964,43729,11551,155235,131457,13025,18994,4086,745,111.07,0,148.06,460351,373991,86360
2084-03,291627,17234,20370,9387,170268,164409,26816,36813,1155,1675,276.55,1,125.69,308861,428063,-119202
2084-04,238372,35056,25630,7900,173750,141922,17818,28065,2887,774,50.54,1,96.09,273428,395085,-121657
2084-05,452137,30222,28547,14832,81882,170507,16744,37099,2380,1441,130.84,0,131.86,482359,349611,132748
2084-06,228658,41790,44695,12425,184465,101078,17389,33194,3537,2235,22.72,0,97.32,270448,393246,-122798
2084-07,330280,43157,35428,7198,158372,95810,21252,38898,2304,1039,171.38,0,142.72,373437,356958,16479
2084-08,379013,25706,48646,6602,168871,86497,15872,33344,1109,2550,292.96,1,121.54,404719,359832,44887
2084-09,405556,14781,35860,13983,144763,187100,19983,31718,4055,1099,87.22,1,93.45,420337,433407,-13070
2084-10,182164,37927,38416,11920,147628,69693,15271,8197,3292,3530,51.18,1,130.44,220091,291125,-71034
2084-11,433342,31317,43572,7692,171857,146131,9812,7590,3005,720,208.0,0,146.36,464659,386654,78005
2084-12,218488,42607,32420,6899,147514,101300,8401,16725,4310,1865,15.9,1,130.27,261095,313259,-52164
2085-01,101212,46568,40465,12295,197073,126544,10388,39794,3229,3817,83.34,0,108.33,147780,426559,-278779
2085-02,444222,22770,27384,6737,127819,75392,28232,19936,812,605,613.04,0,86.33,466992,285500,181492
2085-03,136736,48199,23269,10406,103593,152505,21475,12937,4284,806,-29.49,1,87.3,184935,324185,-139250
2085-04,204359,42553,29409,14504,164608,147068,20867,39338,4399,1911,51.71,1,123.34,246912,415794,-168882
2085-05,124397,46807,35778,7152,91889,114280,24112,25897,2632,3419,55.46,0,110.98,171204,299108,-127904
2085-06,455520,44125,26043,9207,89733,97963,14718,16723,1558,683,204.74,0,87.93,499645,254387,245258
2085-07,176364,32167,46115,6096,111757,140317,12183,18736,1615,822,150.77,0,89.91,208531,335204,-126673
2085-08,128510,23611,26594,5066,122609,117325,25412,5739,598,684,214.86,1,122.23,152121,302745,-150624
2085-09,374738,43842,47276,7007,149949,134103,9771,21066,2421,3529,160.64,1,121.27,418580,369172,49408
2085-10,245440,41281,30970,11716,188144,235330,28195,30424,961,3369,200.33,1,134.28,286721,524779,-238058
2085-11,203408,47459,29565,8170,150395,212352,6100,29351,3335,1807,115.01,0,145.04,250867,435933,-185066
2085-12,229567,46844,24944,11466,84419,87667,25221,16276,1661,1138,106.04,1,104.18,276411,249993,26418
2086-01,302963,21193,26858,9851,151401,216726,24484,10583,4489,2165,57.25,0,131.56,324156,439903,-115747
2086-02,393400,14072,27226,10868,182137,199526,15284,15443,621,3354,563.34,0,84.43,407472,450484,-43012
2086-03,452254,16650,23591,11674,91778,63079,14783,16606,1411,1637,252.95,1,127.66,468904,221511,247393
2086-04,321741,30210,32301,12312,195020,189252,13487,27968,4265,2897,98.44,1,109.03,351951,470340,-118389
2086-05,129077,23724,26931,9507,110204,142041,19102,34104,740,2187,203.39,0,120.9,152801,341889,-189088
2086-06,484986,11524,48327,7544,189873,202984,12288,23973,4930,699,94.01,0,129.43,496510,484989,11521
2086-07,127441,17266,31440,9250,155799,82057,10651,34481,3606,3304,22.79,0,110.96,144707,323678,-178971
2086-08,385698,18672,42128,7403,158609,53502,28206,28689,748,1994,409.7,1,97.91,404370,318537,85833
2086-09,296700,11206,32809,9490,155630,216351,8941,29390,4235,3533,97.54,1,141.67,307906,452611,-144705
2086-10,113834,26612,27356,5362,158075,177463,6206,22172,1205,704,155.16,1,142.03,140446,396634,-256188
2086-11,279015,34152,38810,12999,113269,155530,8381,38081,4608,1566,89.14,0,142.87,313167,367070,-53903
2086-12,323455,15424,49153,8493,90666,215783,5900,18776,653,3290,460.95,1,147.01,338879,388771,-49892
2087-01,288720,39463,33538,11402,172463,166825,24486,12410,4755,1568,9.02,0,117.95,328183,421124,-92941
2087-02,102515,48662,21289,13039,98231,167864,15521,32023,4703,3678,112.95,0,99.19,151177,347967,-196790
2087-03,381957,48860,38476,9171,154818,173851,14134,6110,2773,2330,123.71,1,110.69,430817,396560,34257
2087-04,247171,20521,36066,5740,101037,217020,11001,37501,1827,664,203.73,1,119.29,267692,408365,-140673
2087-05,482419,40042,42155,11672,107852,109448,27125,11230,3853,311,116.55,0,84.32,522461,309482,212979
2087-06,493312,30341,37972,8515,149611,195244,22999,12791,4362,943,121.44,0,89.54,523653,427132,96521
2087-07,314868,28193,41292,13200,130650,106253,16156,7562,1507,831,171.92,0,111.51,343061,315113,27948
2087-08,137085,35521,29262,10264,187020,151731,14245,12549,1032,3063,215.78,1,110.88,172606,405071,-232465
2087-09,335845,20937,46563,8437,171454,89144,21832,15774,1941,749,236.27,1,144.68,356782,353204,3578
2087-10,241075,27923,32402,12380,94847,121145,18487,6431,1381,1445,144.86,1,112.21,268998,285692,-16694
2087-11,448120,46927,39275,12528,121763,203214,13450,32339,3400,2805,132.46,0,100.05,495047,422569,72478
2087-12,206858,30650,34470,11989,99510,220221,25628,30649,1910,1296,121.43,1,125.89,237508,422467,-184959
2088-01,190930,24714,33460,14696,80906,207220,7079,5442,4893,314,-20.93,0,85.23,215644,348803,-133159
2088-02,473451,47320,46898,8945,196555,153835,28339,39771,2568,935,148.1,0,146.93,520771,474343,46428
2088-03,170177,48659,43217,6712,143706,50761,22903,28928,2125,451,40.77,1,109.55,218836,296227,-77391
2088-04,367909,21729,34140,6034,169662,227380,11489,35375,2656,3548,147.02,1,83.88,389638,484080,-94442
2088-05,393859,37025,27074,7594,116630,102594,16900,23549,3296,1578,145.53,0,110.97,430884,294341,136543
2088-06,416589,42066,24545,13578,117962,213617,23788,29883,887,2325,495.34,0,102.26,458655,423373,35282
2088-07,235256,29736,23765,8561,111875,236333,28148,30111,1784,2815,93.75,0,86.89,264992,438793,-173801
2088-08,205791,34816,40666,7996,130469,206661,16381,30483,2276,1616,92.86,1,125.88,240607,432656,-192049
2088-09,140855,39565,44189,13884,87238,67811,11820,26178,1570,2784,114.09,1,103.81,180420,251120,-70700
2088-10,301489,45713,44919,5944,155857,155282,22376,28915,1762,3345,231.5,1,112.46,347202,413293,-66091
2088-11,325478,42618,20266,8668,87206,215749,5953,39205,2532,2943,120.79,0,96.65,368096,377047,-8951
2088-12,118000,22054,43118,7006,136431,190510,8541,34838,3141,1957,-11.53,1,129.16,140054,420444,-280390
2089-01,310831,12987,20969,13378,143692,172222,22324,15536,3982,1450,71.6,0,134.25,323818,388121,-64303
2089-02,236996,29374,38147,5502,169358,112867,29212,28224,4047,2041,106.97,0,102.36,266370,383310,-116940
2089-03,107518,18092,43432,12956,159576,77002,21328,17702,3400,3324,4.29,1,99.42,125610,331996,-206386
2089-04,350125,17155,42000,11325,194900,207860,22519,9711,656,3220,596.37,1,106.89,367280,488315,-121035
2089-05,457791,30646,28957,9498,157866,55398,22157,39448,4269,1947,102.45,0,96.51,488437,313324,175113
2089-06,163138,28939,23934,13018,85054,217954,18679,5705,4749,3310,119.31,0,109.38,192077,364344,-172267
2089-07,140116,42697,21392,14544,112278,133244,28890,18410,1962,2502,54.89,0,108.37,182813,328758,-145945
2089-08,228772,21659,47767,13764,189424,111465,10193,12978,1183,950,226.7,1,125.84,250431,385591,-135160
2089-09,285483,37967,27196,9121,159321,100664,20160,35269,1412,325,240.63,1,108.73,323450,351731,-28281
2089-10,469271,18955,32672,7495,177901,172892,23272,16051,1357,3759,352.79,1,101.01,488226,430283,57943
2089-11,378350,23848,45754,11779,86738,50882,9810,15015,3510,1431,-5.85,0,87.48,402198,219978,182220
2089-12,497014,24815,42467,7047,194200,50586,29991,30437,2096,1688,220.75,1,130.35,521829,354728,167101
2090-01,293994,31757,21150,6923,154206,112119,29831,5859,1654,1185,164.51,0,94.8,325751,330088,-4337
2090-02,335435,16156,23939,5560,106776,136198,25247,29736,4533,2288,160.4,0,93.92,351591,327456,24135
2090-03,383418,49837,36380,8331,184717,66563,16507,22236,3654,988,162.02,1,122.6,433255,334734,98521
2090-04,242511,41968,32906,5163,94019,219803,21120,10432,4996,2877,152.17,1,120.64,284479,383443,-98964
2090-05,364611,36106,35848,7601,96926,54665,13606,9054,1373,2073,289.1,0,129.02,400717,217700,183017
2090-06,299125,41660,32976,7230,122513,201363,11965,39481,2788,515,136.48,0,115.18,340785,415528,-74743
2090-07,282313,35613,37728,5769,169489,234329,13201,22271,2893,2111,27.71,0,122.71,317926,482787,-164861
2090-08,100508,39089,41877,6054,165019,107388,11614,9659,3908,326,90.77,1,122.91,139597,341611,-202014
2090-09,103237,14681,33667,13273,180874,209564,9396,32140,725,973,192.87,1,134.57,117918,478914,-360996
2090-10,105361,27822,23703,6012,184962,139496,10932,12510,3677,2664,46.51,1,86.73,133183,377615,-244432
2090-11,467497,17020,33400,13339,178241,186735,15124,10469,1684,3109,313.23,0,100.86,484517,437308,47209
2090-12,117889,46635,22629,13638,116978,164378,11631,30577,1021,3094,89.54,1,119.97,164524,359831,-195307
2091-01,275761,13476,42155,7865,80577,160873,18498,33059,3091,2857,34.4,0,129.46,289237,343027,-53790
2091-02,374466,14647,45194,12304,85795,214111,19293,22411,4214,1271,113.19,0,112.0,389113,399108,-9995
2091-03,467013,12623,34817,12816,135748,249279,17588,29370,4154,1117,172.47,1,110.47,479636,479618,18
2091-04,446558,40895,25888,14875,197749,132422,23934,24941,3285,651,99.83,1,142.69,487453,419809,67644
2091-05,370925,33146,26658,10827,172225,54668,19291,34471,959,783,348.96,0,100.36,404071,318140,85931
2091-06,226164,24581,37688,13366,93103,51359,20156,28189,4185,1369,71.74,0,88.25,250745,243861,6884
2091-07,143243,44776,41800,13191,93867,154870,25485,27409,1362,3736,58.49,0,112.81,188019,356622,-168603
2091-08,489256,33591,22388,14794,134854,96240,9003,18134,4258,3497,93.34,1,139.55,522847,295413,227434
2091-09,211888,11845,38671,12513,176366,187230,9097,38222,4555,2836,103.88,1,89.71,223733,462099,-238366
2091-10,121862,47448,47611,8678,129021,170519,21055,32947,4160,3926,-23.62,1,100.1,169310,409831,-240521
2091-11,134752,14731,25042,13223,98258,104766,12044,8946,3306,3884,78.27,0,103.49,149483,262279,-112796
2091-12,317042,27486,35197,6058,155578,73791,5032,22092,3388,3689,96.22,1,148.26,344528,297748,46780
2092-01,345411,32602,26214,10712,162956,156032,16523,18401,3695,2435,-11.44,0,127.67,378013,390838,-12825
2092-02,261487,45773,24375,11483,169010,102880,25532,18836,770,2785,398.99,0,126.14,307260,352116,-44856
2092-03,444311,19731,26480,6578,93345,198421,13785,26879,3317,3158,164.54,1,86.81,464042,365488,98554
2092-04,183506,38675,34976,9015,120094,84798,19786,17500,4917,2241,95.65,1,139.59,222181,286169,-63988
2092-05,214399,19188,30123,14030,156614,131017,13431,5422,2610,3688,120.68,0,124.12,233587,350637,-117050
2092-06,202249,14586,36906,9209,125541,211210,20021,32531,4608,1773,98.31,0,138.87,216835,435418,-218583
2092-07,208113,49663,20406,13153,157527,99485,17673,28840,3825,410,72.28,0,117.11,257776,337084,-79308
2092-08,254626,49777,35771,12848,108922,61956,10277,5140,1515,1755,197.97,1,107.42,304403,234914,69489
2092-09,323721,16538,26727,12973,168857,189553,22776,17736,2956,482,143.63,1,95.23,340259,438622,-98363
2092-10,433129,40976,35949,10124,143598,137799,13443,21463,1652,1385,288.57,1,148.63,474105,362376,111729
2092-11,162821,26476,28888,5178,141630,146640,17190,11479,3174,3633,-8.54,0,142.18,189297,351005,-161708
2092-12,184306,10876,30261,10654,96024,72530,29092,34245,1909,1642,40.73,1,134.56,195182,272806,-77624
2093-01,244292,20383,22901,12640,197862,70830,11335,14764,795,609,372.29,0,126.63,264675,330332,-65657
2093-02,449989,12698,41691,8989,148777,186135,14124,35598,1612,1946,250.16,0,119.98,462687,435314,27373
2093-03,290370,29234,28675,7471,185599,84745,8406,23327,3451,2308,82.33,1,133.33,319604,338223,-18619
2093-04,117680,32393,49001,14755,166923,137500,10984,20421,4084,3899,-51.84,1,104.93,150073,399584,-249511
