Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2073-04,483565,34089,25077,6372,156484,69215,16429,29769,1599,3227,243.03,1,84.38,517654,303346,214308
2073-05,344626,47573,21737,8541,107059,201359,25040,27167,1004,475,371.96,0,100.42,392199,390903,1296
2073-06,354509,41719,29373,9969,194738,158897,21174,32117,2873,597,85.28,0,91.42,396228,446268,-50040
2073-07,419706,38605,32584,7448,193327,224078,9164,19647,3982,697,158.37,0,109.15,458311,486248,-27937
2073-08,327990,40171,40087,14569,92282,188346,23957,31767,4837,3557,32.0,1,93.57,368161,391008,-22847
2073-09,114995,13437,48523,8905,158361,94465,12041,15661,2253,3943,27.97,1,149.36,128432,337956,-209524
2073-10,467650,14060,27191,8483,103356,246883,20534,34106,1158,1565,456.01,1,127.2,481710,440553,41157
2073-11,183922,38315,42966,11111,105278,105615,15975,27062,3428,875,47.55,0,119.78,222237,308007,-85770
2073-12,175825,15026,30082,10167,156205,169695,5990,31435,1022,2330,215.04,1,147.62,190851,403574,-212723
2074-01,490407,40849,40677,9266,134251,212552,11846,5744,4606,1196,41.75,0,112.5,531256,414336,116920
2074-02,481545,34593,26283,14355,99342,122125,20741,23509,3637,2160,165.03,0,129.26,516138,306355,209783
2074-03,110656,24188,29901,13248,126627,106748,8893,5745,3667,3201,-20.69,1,83.16,134844,291162,-156318
2074-04,378718,30527,31957,8189,182943,87147,14204,36251,519,904,798.2,1,86.73,409245,360691,48554
2074-05,465262,32719,48097,9910,179159,164876,13163,29347,2022,2732,251.32,0,131.1,497981,444552,53429
2074-06,257105,46803,29409,13283,89775,121245,10707,27713,2263,479,188.91,0,113.17,303908,292132,11776
2074-07,387470,29329,38798,8128,162512,82701,7785,26210,4959,1935,71.07,0,86.46,416799,326134,90665
2074-08,485483,11981,47408,8923,170712,209363,19420,7445,4603,2856,158.1,1,90.94,497464,463271,34193
2074-09,237952,25077,24529,12366,149786,204895,12431,19592,679,3155,346.4,1,100.12,263029,423599,-160570
2074-10,234969,43862,44396,11883,101299,166825,24278,25065,2847,2478,191.32,1,118.28,278831,373746,-94915
2074-11,462130,30474,34643,12507,156010,228323,23681,32942,1747,3181,253.26,0,84.3,492604,488106,4498
2074-12,405726,21446,35586,8568,107501,53437,9345,6371,2137,3015,187.82,1,125.43,427172,220808,206364
2075-01,253915,25680,31342,6380,185273,128252,14890,33099,1557,2095,209.74,0,133.17,279595,399236,-119641
2075-02,224267,26317,28322,9281,166426,86648,24725,13566,1454,515,247.91,0,111.88,250584,328968,-78384
2075-03,166310,39892,41524,11860,159328,160414,14115,14553,4418,787,156.33,1,147.15,206202,401794,-195592
2075-04,181523,27970,24338,13340,169531,247768,5964,30063,3484,1102,26.0,1,125.62,209493,491004,-281511
2075-05,487668,19439,23327,5354,116451,217905,7163,8038,1904,713,307.36,0,138.04,507107,378238,128869
2075-06,298170,46114,28513,14309,152109,104143,5374,36789,1599,3254,140.15,0,105.82,344284,341237,3047
2075-07,295010,46710,34068,13896,156526,99034,20620,39070,1294,2558,287.46,0,85.64,341720,363214,-21494
2075-08,420391,46666,38434,10955,169368,80134,21829,13000,4883,748,168.21,1,80.3,467057,333720,133337
2075-09,412441,36831,35617,12983,144442,83067,15177,22360,3769,3769,58.47,1,124.66,449272,313646,135626
2075-10,134916,18287,41034,12011,91565,55345,12167,10614,737,3529,223.88,1,92.47,153203,222736,-69533
2075-11,266723,11441,25113,11333,154342,249213,18757,11680,546,1209,615.19,0,118.92,278164,470438,-192274
2075-12,241614,15414,36751,5834,95694,105698,8094,26179,4303,1360,12.08,1,94.63,257028,278250,-21222
2076-01,232235,43342,25868,7829,179278,114226,15372,5699,3824,855,89.64,0,101.0,275577,348272,-72695
2076-02,262005,16997,30884,5946,144877,138311,17062,6770,3928,2465,61.35,0,129.55,279002,343850,-64848
2076-03,246860,41654,36250,12868,131203,177422,20990,34406,3375,3974,57.32,1,98.43,288514,413139,-124625
2076-04,233059,25845,27761,6209,173220,79336,7232,22750,4375,3401,109.6,1,121.87,258904,316508,-57604
2076-05,463839,33006,33397,12562,81125,227287,8014,35071,1519,1034,426.98,0,116.64,496845,397456,99389
2076-06,294694,19357,30532,7232,175929,135772,7634,30169,2517,1396,81.03,0,112.72,314051,387268,-73217
2076-07,201777,46737,23760,14359,186952,112121,20301,7360,4775,3227,103.42,0,81.12,248514,364853,-116339
2076-08,459853,38078,20480,13409,121884,56302,25859,32144,3279,3482,90.7,1,139.44,497931,270078,227853
2076-09,461889,43143,44074,12650,83490,170637,7136,16945,3071,3474,206.71,1,107.01,505032,334932,170100
2076-10,227792,32388,44053,5826,198579,228751,6692,22399,724,643,306.38,1,124.0,260180,506300,-246120
2076-11,279388,29675,21287,5767,191032,65717,19773,35165,3017,3371,147.29,0,135.74,309063,338741,-29678
2076-12,288875,10923,35578,13014,157991,117445,10250,24672,824,2789,377.33,1,107.5,299798,358950,-59152
2077-01,214889,31589,35079,10027,82694,125037,22117,35249,752,402,334.94,0,113.88,246478,310203,-63725
2077-02,390930,48523,29840,10700,195633,217586,25611,11811,931,1478,351.48,0,120.68,439453,491181,-51728
2077-03,324449,49041,29935,12802,84076,190550,29914,24841,3381,3573,132.04,1,135.21,373490,372118,1372
2077-04,468393,13302,42757,13400,153330,106226,10163,17304,3363,1886,198.83,1,131.3,481695,343180,138515
2077-05,287736,31199,27589,6623,186704,209778,24992,39876,721,2211,367.2,0,94.33,318935,495562,-176627
2077-06,350940,22971,49715,8671,128752,200768,29622,22032,1123,3684,360.1,0,145.52,373911,439560,-65649
2077-07,168146,26730,42904,10520,102943,243135,20966,27861,4565,2719,105.23,0,83.42,194876,448329,-253453
2077-08,285950,31178,40612,6936,176120,88256,9232,19116,1652,734,132.63,1,81.96,317128,340272,-23144
2077-09,485945,45845,35639,9973,155545,80748,20720,28392,1678,1918,312.06,1,119.63,531790,331017,200773
2077-10,198374,26600,31117,13845,104636,183223,14585,28878,1519,314,161.4,1,141.29,224974,376284,-151310
2077-11,307615,22838,47529,5749,130332,93769,16848,32779,851,343,342.54,0,149.53,330453,327006,3447
2077-12,222761,13129,37667,11750,97144,181018,29543,18602,4728,828,25.54,1,82.5,235890,375724,-139834
2078-01,499753,33132,36766,12366,181756,172488,21538,35502,1108,1718,479.13,0,118.28,532885,460416,72469
2078-02,344089,27713,49675,14845,170463,195058,7453,37367,3880,3532,131.58,0,86.1,371802,474861,-103059
2078-03,206570,19878,44725,11584,199441,213070,17022,15370,2705,3541,121.98,1,82.21,226448,501212,-274764
2078-04,312408,45950,33008,13979,175086,232590,26834,27570,1559,2662,172.16,1,148.21,358358,509067,-150709
2078-05,488209,18393,48240,14198,183946,74458,6104,36640,2521,1926,235.27,0,143.2,506602,363586,143016
2078-06,263983,24202,20927,12098,137386,102362,18924,13046,3654,3010,88.18,0,142.31,288185,304743,-16558
2078-07,162191,28358,21881,13323,90309,101305,8242,7455,2599,683,101.08,0,137.56,190549,242515,-51966
2078-08,199200,14331,34961,9568,131303,170136,12036,26550,2992,1814,28.38,1,146.67,213531,384554,-171023
2078-09,169738,22051,30624,11764,97350,185104,9314,33462,3981,3739,17.79,1,143.74,191789,367618,-175829
2078-10,466910,39674,38191,8920,90211,240318,16296,37164,1294,2185,358.99,1,143.12,506584,431100,75484
2078-11,270556,30273,22957,14257,81288,222485,5639,32189,577,2627,390.14,0,145.97,300829,378815,-77986
2078-12,152002,17553,31276,10208,103426,213971,8965,30729,2154,3160,58.81,1,118.44,169555,398575,-229020
2079-01,270450,45405,44608,12432,162700,86732,24992,7425,2998,652,26.43,0,145.44,315855,338889,-23034
2079-02,470603,18637,21262,8187,104809,149664,10314,19126,1104,3830,402.9,0,135.09,489240,313362,175878
2079-03,379841,13140,36959,14965,108809,134079,24363,36963,2255,3579,175.97,1,89.76,392981,356138,36843
2079-04,184941,40138,46855,8220,113483,65403,21702,26203,3221,1928,165.12,1,99.04,225079,281866,-56787
2079-05,421046,11846,23951,11661,163559,178090,10066,30082,1527,552,257.66,0,132.81,432892,417409,15483
2079-06,418402,36761,32499,11086,134046,107209,15109,22859,4995,1967,43.3,0,97.74,455163,322808,132355
2079-07,140159,15869,35417,9593,141159,71658,19494,34005,1544,3189,37.57,0,100.59,156028,311326,-155298
2079-08,340816,43336,32738,6292,128576,224681,21743,27506,4109,2281,43.58,1,97.91,384152,441536,-57384
2079-09,491394,20548,42874,14241,120303,199974,22121,6352,2057,1936,263.01,1,119.75,511942,405865,106077
2079-10,425578,40425,33952,5510,147352,193335,11389,23870,4679,1873,116.61,1,101.22,466003,415408,50595
2079-11,238410,49639,31410,11864,196220,79832,28465,22096,566,1536,376.05,0,130.43,288049,369887,-81838
2079-12,112004,12429,42792,14869,100690,229886,8480,10796,776,3021,204.15,1,149.26,124433,407513,-283080
2080-01,123800,13607,25314,12949,98938,63224,15540,11572,2314,651,-22.28,0,86.67,137407,227537,-90130
2080-02,342733,48824,28598,12081,116147,220555,20270,33850,534,1234,600.34,0,84.04,391557,431501,-39944
2080-03,254559,16294,23728,10297,113297,239403,28060,7806,2150,3302,173.02,1,123.2,270853,422591,-151738
2080-04,427463,44828,31582,10916,99189,240194,26470,32916,2007,1086,203.42,1,143.62,472291,441267,31024
2080-05,231245,32078,48509,13703,140280,178093,15735,7531,2753,1645,36.74,0,83.81,263323,403851,-140528
2080-06,147832,33169,31142,6405,113028,148436,9253,5450,4582,1846,63.37,0,118.8,181001,313714,-132713
2080-07,199964,32187,46796,5900,194275,156900,8383,18787,716,2945,185.92,0,98.46,232151,431041,-198890
2080-08,194945,43528,24132,5208,169578,110168,26974,34182,2578,3465,118.38,1,92.68,238473,370242,-131769
2080-09,201029,41269,45040,7346,104357,56105,18905,12511,1292,2016,209.78,1,131.29,242298,244264,-1966
2080-10,139942,30103,25538,7013,183015,147940,14665,10832,3049,919,76.0,1,87.34,170045,389003,-218958
2080-11,107538,15559,47823,8778,145619,153542,28769,24167,3469,3936,97.99,0,80.37,123097,408698,-285601
2080-12,372417,26613,31460,10563,99194,55724,23492,30723,2180,3969,130.75,1,100.73,399030,251156,147874
2081-01,294012,36022,25516,13878,138209,126158,8737,12817,4158,1508,87.26,0,138.64,330034,325315,4719
2081-02,103656,25393,35047,10921,137516,215996,20994,33916,1895,3528,-36.42,0,109.85,129049,454390,-325341
2081-03,461199,39248,44169,9240,142515,133589,14404,6084,650,1725,712.44,1,134.03,500447,350001,150446
2081-04,439986,15186,35694,6309,121497,242476,9724,6372,1046,3105,519.12,1,115.27,455172,422072,33100
2081-05,446060,49115,44466,10650,93775,100629,13465,39597,3320,1839,47.53,0,107.65,495175,302582,192593
2081-06,233038,17694,38003,10448,114151,121378,28161,28298,1062,2666,142.12,0,107.04,250732,340439,-89707
2081-07,140083,30981,30675,14664,110876,229796,27294,6021,1021,1006,239.66,0,143.45,171064,419326,-248262
2081-08,438653,16825,31085,6380,193053,151335,29496,24859,2700,2230,231.89,1,97.97,455478,436208,19270
2081-09,403340,13896,21840,7206,85234,101073,23419,32154,4165,3079,61.66,1,144.13,417236,270926,146310
2081-10,212392,10859,20387,13132,83863,114486,8308,5759,2590,2618,54.34,1,99.82,223251,245935,-22684
2081-11,395511,40361,25961,10386,87370,176686,10901,29132,1968,2271,176.65,0,99.32,435872,340436,95436
2081-12,403678,42522,26827,12338,186858,167140,7669,8226,4631,3045,104.33,1,112.04,446200,409058,37142
2082-01,455921,30193,20629,11126,187477,182022,9813,14721,3128,3835,150.86,0,114.48,486114,425788,60326
2082-02,272095,28367,34103,5486,176781,118313,7074,18397,4436,2950,113.43,0,148.69,300462,360154,-59692
2082-03,431652,43298,48758,12125,88294,117879,28359,9026,2772,2665,156.19,1,138.02,474950,304441,170509
2082-04,450595,34913,30573,10549,134733,209974,5749,36143,1858,848,309.46,1,95.17,485508,427721,57787
2082-05,232034,16501,41352,14665,132906,94868,6721,24145,2310,2924,82.44,0,111.26,248535,314657,-66122
2082-06,197654,31835,46789,11554,117853,96562,14570,22592,3922,2751,31.44,0,112.08,229489,309920,-80431
2082-07,115699,35574,33344,5349,197501,224597,29807,34304,4254,1861,104.51,0,117.58,151273,524902,-373629
2082-08,184448,42353,23224,8260,179151,208905,6914,38263,4553,2666,118.64,1,118.27,226801,464717,-237916
2082-09,351548,14291,25493,9821,149002,180348,19870,12243,3210,918,102.0,1,82.86,365839,396777,-30938
2082-10,127491,49706,25054,9202,174528,154880,14150,39879,1760,615,40.33,1,133.52,177197,417693,-240496
2082-11,371645,35908,30251,14613,93785,139837,27394,28602,718,2077,512.82,0,145.93,407553,334482,73071
2082-12,101921,42645,47675,8830,159295,62355,12891,33688,1060,2089,171.32,1,141.73,144566,324734,-180168
2083-01,102656,22385,45079,13820,96150,209234,23161,13082,3094,2339,38.99,0,137.77,125041,400526,-275485
2083-02,384808,18401,25774,8077,187598,75860,15711,36760,2375,3333,183.88,0,142.31,403209,349780,53429
2083-03,333487,32524,25191,14385,104960,130631,27784,6726,3051,1700,51.19,1,121.47,366011,309677,56334
2083-04,108927,16444,49481,10291,147509,130602,26923,15041,4124,1044,-65.39,1,114.01,125371,379847,-254476
2083-05,192830,11718,28530,8089,86067,180118,26119,35742,3750,1011,21.33,0,82.7,204548,364665,-160117
2083-06,163982,11932,22947,11446,169230,145199,11551,33055,1752,2323,101.04,0,119.37,175914,393428,-217514
2083-07,357031,23908,42166,8724,189874,169637,15721,9909,4383,3035,58.67,0,116.38,380939,436031,-55092
2083-08,181151,27909,22912,6998,143481,155866,11230,20742,2849,2344,65.07,1,106.39,209060,361229,-152169
2083-09,258466,11457,33506,13959,198265,175739,25627,10462,909,2491,291.32,1,132.09,269923,457558,-187635
2083-10,246742,12551,26474,6623,198276,121118,9773,10334,1768,2122,108.03,1,99.08,259293,372598,-113305
2083-11,249422,44328,46124,12230,107612,137943,27409,36347,2626,2209,103.44,0,84.17,293750,367665,-73915
2083-12,314803,47657,20374,13349,138505,62143,23015,7177,4786,1497,42.3,1,108.07,362460,264563,97897
2084-01,246953,13406,40038,8272,106337,210297,12729,16889,2957,1613,107.95,0,95.19,260359,394562,-134203
2084-02,339335,10579,34230,11246,164933,83228,29869,39004,3917,3769,114.54,0,93.8,349914,362510,-12596
2084-03,477116,20527,35994,9804,111184,135887,29622,12953,2622,2717,137.38,1,140.52,497643,335444,162199
2084-04,169614,13885,31642,6364,159206,211045,26067,28119,3630,821,-45.12,1,106.04,183499,462443,-278944
2084-05,165434,47880,33950,8344,85076,171073,5493,32804,4602,3692,-6.57,0,145.65,213314,336740,-123426
2084-06,154484,42585,34707,12825,151524,231375,19448,24388,3575,3215,62.93,0,148.04,197069,474267,-277198
2084-07,232207,19878,33949,14252,96352,227521,17090,21516,4103,3308,52.4,0,121.67,252085,410680,-158595
2084-08,407631,13295,41414,7581,181939,173493,7798,18420,737,1634,510.67,1,119.43,420926,430645,-9719
2084-09,269774,15057,28354,10933,134212,53609,22598,20805,2549,1421,13.63,1,136.21,284831,270511,14320
2084-10,287574,24546,24938,10960,137847,215390,19888,28606,4582,1537,16.28,1,112.81,312120,437629,-125509
2084-11,326132,20375,31489,13734,186202,237766,16795,9915,678,1301,486.04,0,134.02,346507,495901,-149394
2084-12,486359,21128,36907,7918,137906,216632,20528,22060,2685,3910,264.67,1,122.84,507487,441951,65536
2085-01,115596,44353,39590,6664,190153,112371,10607,10245,808,342,169.61,0,104.19,159949,369630,-209681
2085-02,177250,26767,30135,12717,148114,88385,18286,31280,3787,3509,68.35,0,131.09,204017,328917,-124900
2085-03,174883,35053,49845,8192,147779,196611,15519,30164,1513,2861,112.09,1,143.9,209936,448110,-238174
2085-04,146636,41807,25078,13658,168993,165905,26594,14832,3704,1112,23.82,1,134.91,188443,415060,-226617
2085-05,404434,36396,31317,10390,151824,67844,12052,29991,4636,2696,-32.03,0,135.07,440830,303418,137412
2085-06,224222,29649,40619,10554,168943,192566,22684,16743,1519,2305,145.3,0,147.82,253871,452109,-198238
2085-07,188082,35232,33376,14530,159537,79738,28493,28952,2338,1886,1.12,0,138.03,223314,344626,-121312
2085-08,484174,47077,42350,8508,86174,107467,20788,23874,3891,892,193.3,1,118.06,531251,289161,242090
2085-09,348784,47039,47582,10976,80469,65605,10484,26505,1454,3966,297.57,1,129.92,395823,241621,154202
2085-10,422668,31849,41434,14871,114142,134402,27200,27876,2276,3560,185.12,1,98.09,454517,359925,94592
2085-11,357719,42416,42800,8685,82336,126113,9471,15384,4577,3354,118.59,0,85.36,400135,284789,115346
2085-12,145888,33236,25347,8470,115734,62870,25262,14335,4116,2217,-6.68,1,99.19,179124,252018,-72894
2086-01,370028,18856,43755,13238,117667,129633,15016,22205,4411,2645,60.12,0,134.55,388884,341514,47370
2086-02,423270,44950,32201,14477,97193,224706,19337,25366,3854,2592,122.39,0,142.97,468220,413280,54940
2086-03,361551,11472,28417,8119,103544,137377,25810,28759,1967,3758,167.41,1,132.6,373023,332026,40997
2086-04,304359,23041,38855,8030,138635,128531,25024,34059,1483,3456,214.58,1,92.67,327400,373134,-45734
2086-05,236748,21276,48585,11663,140550,151748,29239,32716,2307,2496,76.02,0,109.38,258024,414501,-156477
2086-06,101319,40492,37707,11282,93482,240406,20782,18554,1243,382,89.41,0,96.25,141811,422213,-280402
2086-07,124084,27995,27588,11155,182909,164055,10078,8779,1708,1648,41.78,0,144.05,152079,404564,-252485
2086-08,266308,37619,37231,7417,175033,58976,9672,31567,2904,1590,31.19,1,88.94,303927,319896,-15969
2086-09,247718,26989,20519,6902,96705,150545,25473,23007,3320,2569,94.6,1,137.21,274707,323151,-48444
2086-10,496700,45273,40763,12905,151529,212858,6053,5974,1132,2918,549.33,1,121.26,541973,430082,111891
2086-11,186785,19983,20314,9638,163059,218523,29630,30975,2203,3501,105.99,0,100.25,206768,472139,-265371
2086-12,328629,25248,33326,7457,154670,248257,13910,31497,1462,1768,306.7,1,131.85,353877,489117,-135240
2087-01,110596,47393,38467,11409,135405,156806,6061,12207,2282,1016,62.08,0,120.63,157989,360355,-202366
2087-02,246626,11222,22864,13516,181989,69670,20521,28443,519,2341,371.65,0,85.86,257848,337003,-79155
2087-03,189507,47771,47510,8465,132708,50510,23923,14335,4255,800,-4.79,1,101.13,237278,277451,-40173
2087-04,427966,37212,28689,8472,106679,118253,5003,24123,3568,2925,91.36,1,137.47,465178,291219,173959
2087-05,172365,20841,20017,14185,181870,211086,22993,16731,2791,1995,85.28,0,90.39,193206,466882,-273676
2087-06,474185,18482,48441,5271,113640,128961,12562,33227,3310,1823,115.93,0,92.43,492667,342102,150565
2087-07,364823,27912,43078,11871,135559,237760,7593,31817,1572,1478,258.92,0,94.82,392735,467678,-74943
2087-08,464765,23809,34995,9770,153213,132060,6865,26802,991,2702,497.65,1,87.44,488574,363705,124869
2087-09,432039,16740,31407,8487,157931,126841,23702,15034,1508,2220,275.12,1,114.09,448779,363402,85377
2087-10,405140,22994,29688,13034,196866,61609,16056,36043,4432,3711,146.69,1,116.6,428134,353296,74838
2087-11,286581,43010,26816,10444,157396,228672,24647,30141,3932,1435,23.2,0,134.39,329591,478116,-148525
2087-12,259815,33923,42342,13767,163481,184947,29416,24670,853,2341,348.55,1,108.16,293738,458623,-164885
2088-01,132372,21045,32947,7276,189889,131884,7964,14246,3570,3204,70.72,0,115.09,153417,384206,-230789
2088-02,461601,36225,34343,13585,180374,117725,28182,22232,3545,3533,181.4,0,88.79,497826,396441,101385
2088-03,168747,18430,24011,14494,177156,231206,29786,18703,984,1776,117.87,1,92.62,187177,495356,-308179
2088-04,400345,31155,33028,6549,150388,69616,6934,15008,4531,3985,28.5,1,95.63,431500,281523,149977
2088-05,407347,31097,36663,13186,159350,114759,22591,11173,4395,1307,92.07,0,121.21,438444,357722,80722
2088-06,139534,27417,33587,6202,150164,134386,12808,9231,4058,2271,95.61,0,82.0,166951,346378,-179427
2088-07,390721,26711,44972,8679,93960,136122,16051,18370,736,3779,494.76,0,105.77,417432,318154,99278
2088-08,338790,26175,25033,10738,198681,55896,29466,33014,3575,1889,81.47,1,87.8,364965,352828,12137
2088-09,279779,48116,44150,12692,160020,176981,21071,29016,4636,3964,39.91,1,134.58,327895,443930,-116035
2088-10,275387,35077,24737,12786,96646,50849,12739,9009,2981,2503,41.76,1,98.23,310464,206766,103698
2088-11,487823,35494,44030,6151,95398,92122,16569,16207,1267,3190,311.55,0,124.27,523317,270477,252840
2088-12,232971,24315,29707,11109,194150,88133,10283,33363,2107,1871,78.24,1,99.05,257286,366745,-109459
2089-01,258640,49659,46075,13598,83795,130562,8264,7725,3907,868,32.13,0,81.94,308299,290019,18280
2089-02,373876,32510,45609,5341,172438,92131,11353,8044,987,2542,364.79,0,115.02,406386,334916,71470
2089-03,428075,20258,43658,11808,130504,178499,22914,8892,3014,3590,186.34,1,82.83,448333,396275,52058
2089-04,237811,21185,45472,10495,102820,169964,16432,19918,3182,3058,163.61,1,98.74,258996,365101,-106105
2089-05,298761,10630,49780,11317,122490,148151,19274,19657,3902,3838,105.44,0,83.04,309391,370669,-61278
2089-06,343995,25772,42115,7470,149719,147894,12136,20973,1412,1816,152.44,0,124.79,369767,380307,-10540
2089-07,413090,28697,32982,9750,156285,114498,13382,17190,3516,2640,14.69,0,144.65,441787,344087,97700
2089-08,391655,37082,21847,11024,116976,103128,9097,28702,2996,1604,125.36,1,84.26,428737,290774,137963
2089-09,495779,22451,46772,7425,152630,82944,25187,20061,2993,2219,124.86,1,95.4,518230,335019,183211
2089-10,146482,14843,36373,10295,191728,123104,27324,32352,2847,907,136.39,1,91.03,161325,421176,-259851
2089-11,302643,27428,45471,10030,148184,218527,29184,37576,1326,1286,241.17,0,118.59,330071,488972,-158901
2089-12,456460,35705,42266,11031,145855,195322,8213,15851,3123,799,-13.15,1,116.88,492165,418538,73627
2090-01,157577,15192,48302,10236,80528,144766,28684,16884,3142,1469,114.55,0,112.82,172769,329400,-156631
2090-02,352631,39906,41632,5130,122959,158992,9570,37684,1703,1416,177.84,0,99.54,392537,375967,16570
2090-03,316778,39718,24152,6435,90994,160137,12255,13353,3297,2747,9.24,1,118.0,356496,307326,49170
2090-04,465380,46354,43997,5042,106605,81769,26004,35155,1018,2846,421.97,1,108.43,511734,298572,213162
2090-05,450424,24389,27114,11121,81051,197609,29081,31309,3707,501,164.87,0,100.53,474813,377285,97528
2090-06,462980,49389,46658,9484,191825,74177,18761,11488,3716,1570,169.18,0,131.8,512369,352393,159976
2090-07,449007,28067,45382,7982,131021,155002,18694,5458,1058,1053,469.21,0,133.34,477074,363539,113535
2090-08,449768,41461,36659,9935,135680,152783,8030,6403,1901,1372,208.2,1,140.61,491229,349490,141739
2090-09,469434,20170,27654,12724,197124,195369,6207,35398,1787,2049,315.89,1,103.29,489604,474476,15128
2090-10,205777,10351,49593,7873,86743,60739,26376,26130,3002,2222,121.87,1,143.25,216128,257454,-41326
2090-11,378523,35611,49597,11410,178386,212586,25809,28396,3292,3510,168.15,0,85.0,414134,506184,-92050
2090-12,198081,13100,43508,11178,111956,199896,29800,11424,1760,3643,124.29,1,95.21,211181,407762,-196581
2091-01,441841,47179,29308,12397,171922,51488,5453,5557,4821,882,162.4,0,104.17,489020,276125,212895
2091-02,127824,14601,34435,7687,144485,113249,26421,31261,2934,3974,80.03,0,82.17,142425,357538,-215113
2091-03,311834,44458,36577,10428,156337,173686,24489,26633,4171,566,224.97,1,104.43,356292,428150,-71858
2091-04,396304,15134,42474,5823,137002,98876,10395,5525,2355,1230,185.94,1,92.91,411438,300095,111343
2091-05,204037,13455,30642,6389,194244,198568,15030,8358,4440,3540,27.17,0,145.54,217492,453231,-235739
2091-06,207475,36176,43100,8873,183915,148689,6162,5187,2605,2898,76.29,0,81.64,243651,395926,-152275
2091-07,151264,45856,25375,10367,164538,224834,27106,29456,3434,1162,10.53,0,149.9,197120,481676,-284556
2091-08,377498,15718,40197,8059,173384,215615,5038,26781,957,1936,476.27,1,99.72,393216,469074,-75858
2091-09,253057,40683,26360,13152,135773,107638,23514,9536,548,3757,454.18,1,140.26,293740,315973,-22233
2091-10,441389,27826,23122,14000,147058,97011,21504,22012,4859,2585,56.7,1,114.32,469215,324707,144508
2091-11,455894,14648,49228,11635,158134,54344,8334,34196,2957,1275,153.88,0,129.84,470542,315871,154671
2091-12,335170,35065,30758,6164,100495,196953,29535,32792,2316,2007,163.72,1,130.45,370235,396697,-26462
2092-01,147378,14965,21912,6122,189710,77746,5921,14075,2034,3477,147.0,0,84.27,162343,315486,-153143
2092-02,184218,17651,28124,9082,123724,232550,7494,22875,1183,3034,182.01,0,123.43,201869,423849,-221980
2092-03,435020,17906,48982,13839,124276,160141,19301,17765,3401,2168,152.28,1,114.74,452926,384304,68622
2092-04,424128,36208,40532,14093,164709,182827,15148,34701,2479,1475,167.66,1,97.19,460336,452010,8326
2092-05,437481,18135,49406,13700,120451,126170,7984,37105,3559,2182,69.7,0,103.12,455616,354816,100800
2092-06,264833,25301,21562,7225,97393,124276,11358,25390,1212,1208,268.49,0,96.85,290134,287204,2930
2092-07,241090,27185,44012,11744,116464,198413,8981,5441,3418,2340,156.97,0,88.56,268275,385055,-116780
2092-08,457635,20050,28484,13294,135574,65657,6902,24735,4883,3834,14.89,1,94.13,477685,274646,203039
2092-09,321840,34294,23691,6998,139819,153316,21197,11077,3958,2457,131.55,1,105.65,356134,356098,36
2092-10,399276,41430,47216,5652,101973,189230,7315,39943,2789,1689,144.05,1,83.22,440706,391329,49377
2092-11,420759,22221,41113,13451,103827,137140,24889,33980,3822,1675,90.91,0,101.75,442980,354400,88580
2092-12,108227,12201,41245,14282,156530,108197,10888,18610,3622,322,6.3,1,100.92,120428,349752,-229324
2093-01,168038,41156,42626,6228,106473,186942,6577,27628,3293,3814,31.7,0,137.48,209194,376474,-167280
2093-02,303879,17517,41441,14064,171298,87719,10624,39769,4285,3233,19.22,0,97.24,321396,364915,-43519
2093-03,365246,25045,29583,9259,90975,147769,5436,13496,2007,2750,269.31,1,117.78,390291,296518,93773
2093-04,347267,48408,47127,5838,115379,240673,13274,26657,2380,1650,90.73,1,106.1,395675,448948,-53273
