Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2073-04,181415,15604,22055,13117,176020,141549,21885,11687,4563,1136,84.37,1,141.89,197019,386313,-189294
2073-05,239591,29050,26940,11538,163868,132936,21418,33814,2640,2968,113.76,0,101.02,268641,390514,-121873
2073-06,498217,44991,23535,14011,140159,95185,8589,15270,1863,2532,218.3,0,137.92,543208,296749,246459
2073-07,226120,42042,48647,12742,159842,195287,27157,25233,3607,3846,-31.83,0,104.14,268162,468908,-200746
2073-08,126859,29939,20934,10647,175079,212060,26725,33069,4222,2656,44.83,1,121.34,156798,478514,-321716
2073-09,423587,18377,42352,6705,82578,141140,19522,24284,3002,541,144.61,1,104.23,441964,316581,125383
2073-10,114352,27088,35786,9834,88079,97994,27076,5759,3620,3763,52.5,1,99.3,141440,264528,-123088
2073-11,249190,20634,21249,5041,183725,132030,19218,18961,2730,793,132.32,0,106.31,269824,380224,-110400
2073-12,192400,27265,44196,8057,126481,153909,21704,15582,2069,2379,97.61,1,133.54,219665,369929,-150264
2074-01,195752,22236,35746,6412,87124,214297,17726,10122,4590,1694,5.88,0,149.44,217988,371427,-153439
2074-02,281426,43929,33892,12782,126677,138883,27350,25342,4263,2044,44.07,0,135.69,325355,364926,-39571
2074-03,488565,34794,31910,11905,106688,205676,19421,26674,4812,1523,187.53,1,123.98,523359,402274,121085
2074-04,466873,17401,20851,5894,141232,201973,24362,29667,564,2702,896.16,1,90.32,484274,423979,60295
2074-05,248607,49418,24823,5366,182357,217609,19489,15139,4654,3706,109.26,0,94.41,298025,464783,-166758
2074-06,358378,17633,49398,12197,143053,217771,28642,16335,3128,1996,53.04,0,90.22,376011,467396,-91385
2074-07,430579,22050,29529,13476,92962,132894,17074,19510,4497,1607,94.21,0,147.53,452629,305445,147184
2074-08,209041,26113,44628,12420,185243,53350,28571,28163,3384,2619,120.58,1,121.05,235154,352375,-117221
2074-09,306826,36851,49406,14067,105000,95510,20419,19559,3731,594,86.0,1,86.32,343677,303961,39716
2074-10,307514,34645,40581,9424,107081,83040,11922,17370,1631,2055,339.35,1,137.76,342159,269418,72741
2074-11,483552,42847,36825,12253,153314,127106,17384,29704,3095,3305,210.84,0,147.84,526399,376586,149813
2074-12,148975,34119,28884,7208,192376,62756,28560,24980,2423,1510,25.8,1,102.84,183094,344764,-161670
2075-01,388443,48379,49781,14624,111066,200687,6611,33876,689,3125,599.51,0,140.74,436822,416645,20177
2075-02,265346,17601,34303,10453,134190,127043,28739,17446,3983,2131,10.76,0,123.3,282947,352174,-69227
2075-03,489121,18046,26339,14987,199211,246508,15550,16428,4535,3369,112.54,1,83.74,507167,519023,-11856
2075-04,481524,30003,41822,13680,96055,138528,23684,19521,2579,1136,154.5,1,127.26,511527,333290,178237
2075-05,156253,12546,48099,6496,90934,196834,25564,9278,1613,1398,109.92,0,126.97,168799,377205,-208406
2075-06,419304,25534,30905,10246,176897,143987,13743,13191,863,1499,482.51,0,108.3,444838,388969,55869
2075-07,200321,34299,29877,7514,164963,150111,22297,37025,782,3315,266.48,0,89.24,234620,411787,-177167
2075-08,225159,27666,38258,10192,147391,184019,13701,39491,4870,1891,12.67,1,127.36,252825,433052,-180227
2075-09,403863,46241,45054,10948,188609,215897,6584,10738,2932,1069,296.72,1,132.53,450104,477830,-27726
2075-10,351610,49704,20981,10699,130993,217442,26612,15523,910,3388,356.57,1,109.17,401314,422250,-20936
2075-11,117358,49471,48798,11605,145116,210216,16684,28985,3868,2155,-3.46,0,115.41,166829,461404,-294575
2075-12,335074,40445,30663,12245,182687,134907,17831,34604,955,2260,385.06,1,122.03,375519,412937,-37418
2076-01,208338,15041,42905,6890,107789,82338,8858,17823,4613,1405,86.43,0,123.38,223379,266603,-43224
2076-02,381983,15579,29064,5462,87519,150505,13624,17754,4774,3159,12.25,0,96.08,397562,303928,93634
2076-03,231771,42931,48765,10715,102118,242511,15482,21656,4590,562,58.32,1,125.19,274702,441247,-166545
2076-04,317529,46892,44460,14656,114124,97368,22896,6056,3819,902,83.35,1,80.67,364421,299560,64861
2076-05,213710,41520,24712,13947,144228,177277,24988,20492,1380,1690,164.22,0,132.86,255230,405644,-150414
2076-06,363881,31036,36927,11961,98963,242451,24228,32201,3697,1425,175.21,0,80.23,394917,446731,-51814
2076-07,214078,31772,38761,5720,165728,211059,14179,13654,3976,2213,7.34,0,123.6,245850,449101,-203251
2076-08,196689,15549,38738,14484,89465,198338,27741,7169,2282,1343,7.52,1,125.36,212238,375935,-163697
2076-09,454053,23458,23503,7548,160957,72306,13871,24942,3354,1853,44.74,1,87.49,477511,303127,174384
2076-10,435509,40621,35425,12112,174707,79454,17465,15538,4278,487,26.94,1,149.17,476130,334701,141429
2076-11,182056,45985,42066,8405,176962,227715,15251,33071,1783,1676,147.15,0,124.6,228041,503470,-275429
2076-12,122323,48317,39918,12034,93205,239344,19227,28273,4089,2552,16.03,1,131.5,170640,432001,-261361
2077-01,196475,10856,32667,9814,82394,96762,14537,39098,4984,3158,69.47,0,112.41,207331,275272,-67941
2077-02,406959,37329,39824,5890,137710,137800,10320,31184,1305,3004,288.98,0,140.54,444288,362728,81560
2077-03,209114,45708,45309,13819,102083,106045,27924,37991,1779,1574,139.91,1,110.23,254822,333171,-78349
2077-04,402157,12174,36701,8925,86988,126063,17353,15771,4955,389,89.47,1,85.26,414331,291801,122530
2077-05,244443,22834,43081,11399,118915,190197,12811,18774,989,1499,235.74,0,94.98,267277,395177,-127900
2077-06,317926,15329,46786,13633,197501,170123,6700,31861,2136,1847,191.42,0,107.38,333255,466604,-133349
2077-07,229985,35851,20640,12521,111988,149367,17727,20968,2758,3991,106.01,0,87.77,265836,333211,-67375
2077-08,156274,20099,29346,11805,178522,109928,15577,17320,4651,1939,177.21,1,142.1,176373,362498,-186125
2077-09,383849,33026,33263,7404,168360,170352,22059,5461,1319,3900,231.59,1,81.41,416875,406899,9976
2077-10,404177,15610,23222,13224,187066,79174,17770,31059,2517,2292,173.3,1,105.75,419787,351515,68272
2077-11,205723,33392,36106,5372,108568,71202,28685,33578,4501,2344,-39.36,0,102.67,239115,283511,-44396
2077-12,252210,38986,35291,5705,113949,123255,22417,21548,1946,1521,95.35,1,82.8,291196,322165,-30969
2078-01,112406,20017,36090,11377,180052,244807,20985,29109,1248,3194,98.27,0,110.39,132423,522420,-389997
2078-02,224049,25908,22736,5972,152662,197073,28643,24970,2120,853,95.04,0,95.2,249957,432056,-182099
2078-03,201497,32061,43400,9507,174705,88571,22979,35204,3447,2026,101.18,1,82.93,233558,374366,-140808
2078-04,298120,33462,49204,10131,173216,183630,15644,8955,3143,1473,152.63,1,132.8,331582,440780,-109198
2078-05,447541,44367,25206,9790,102597,146452,26740,32280,4737,3836,114.56,0,117.63,491908,343065,148843
2078-06,318873,18398,47239,5431,98881,116538,18322,14143,2044,3089,161.67,0,138.42,337271,300554,36717
2078-07,272097,18001,21580,11108,80672,217779,16062,34942,1358,2841,206.49,0,121.07,290098,382143,-92045
2078-08,234730,37413,30214,8604,148234,70191,19941,9175,2957,1092,71.37,1,105.93,272143,286359,-14216
2078-09,139618,15119,39800,13438,164073,63994,12595,20750,3799,3431,-22.31,1,82.04,154737,314650,-159913
2078-10,116999,17655,34107,5856,161123,153885,25394,36581,2768,3707,62.34,1,136.81,134654,416946,-282292
2078-11,190226,41344,49454,11672,141749,243993,26476,13907,3619,1735,4.12,0,80.63,231570,487251,-255681
2078-12,269610,27276,34602,10827,196793,107059,25173,22645,2984,1962,-30.38,1,115.14,296886,397099,-100213
2079-01,128680,29108,20303,7760,128476,202373,16909,21443,3787,3979,22.85,0,93.02,157788,397264,-239476
2079-02,348991,18340,45531,8999,136119,157263,17304,18606,4179,369,38.67,0,135.85,367331,383822,-16491
2079-03,141872,33941,44064,14946,164119,214465,22691,36695,1054,1562,137.84,1,130.04,175813,496980,-321167
2079-04,107821,33904,48459,9807,93408,208214,11953,24817,1059,1663,42.79,1,100.18,141725,396658,-254933
2079-05,392866,33066,37567,10462,83866,203143,26401,9626,2652,519,100.73,0,147.1,425932,371065,54867
2079-06,223054,33273,39875,8197,133396,243751,9351,29083,3045,2262,93.56,0,81.0,256327,463653,-207326
2079-07,266408,36923,34284,10235,171607,185396,10705,6907,1715,3700,148.26,0,129.27,303331,419134,-115803
2079-08,293703,29858,47112,10359,146950,158205,18909,30843,4972,1629,84.3,1,81.82,323561,412378,-88817
2079-09,285366,25034,45076,7989,164229,192407,9457,33333,735,2698,435.1,1,122.11,310400,452491,-142091
2079-10,420129,26916,24454,5802,85045,81197,25996,16159,3425,3445,180.91,1,103.29,447045,238653,208392
2079-11,133710,26528,46548,6722,80577,146922,22103,21274,1326,371,148.86,0,110.53,160238,324146,-163908
2079-12,216440,10780,31594,13516,161905,152219,8208,38457,3154,2458,100.55,1,126.74,227220,405899,-178679
2080-01,333743,19714,30998,6251,98830,166592,23270,28867,4099,1021,100.86,0,119.81,353457,354808,-1351
2080-02,356958,37952,32503,14311,124683,187965,9476,7793,1645,3921,185.33,0,91.15,394910,376731,18179
2080-03,373222,20777,46734,9447,118059,134348,12579,12384,4543,2734,122.69,1,90.84,393999,333551,60448
2080-04,186566,41047,41132,13799,178197,229054,7080,8494,1760,3799,116.94,1,115.05,227613,477756,-250143
2080-05,391212,37895,49484,12251,196706,87462,28336,13572,4220,1454,102.81,0,103.69,429107,387811,41296
2080-06,481506,21472,25981,8637,82047,97743,26746,12652,4110,2537,105.75,0,129.29,502978,253806,249172
2080-07,366515,44281,42562,7235,104802,158084,24458,7295,4469,1294,113.53,0,104.73,410796,344436,66360
2080-08,274708,27872,44114,12333,166624,101814,19105,9435,3315,2502,66.7,1,87.08,302580,353425,-50845
2080-09,164840,20696,30415,9310,85563,248199,8169,26647,4922,2080,73.83,1,138.96,185536,408303,-222767
2080-10,413502,39927,38338,5340,104636,86869,20075,12159,3139,2390,32.64,1,94.95,453429,267417,186012
2080-11,242732,43062,47549,12265,178722,92761,10059,16025,847,2198,235.54,0,92.82,285794,357381,-71587
2080-12,497044,49446,27804,13127,111695,224061,10218,18565,4469,3482,116.9,1,132.3,546490,405470,141020
2081-01,124552,36620,21515,7513,130352,83714,6179,36670,866,2235,118.22,0,131.48,161172,285943,-124771
2081-02,236567,21272,43888,10107,197440,68107,22586,39795,1531,629,124.23,0,110.02,257839,381923,-124084
2081-03,423495,37842,44146,11324,138506,225446,6662,23040,963,2224,412.99,1,95.72,461337,449124,12213
2081-04,280544,43704,26629,7766,163305,125103,23101,27852,2895,3275,43.21,1,147.8,324248,373756,-49508
2081-05,110911,45817,29585,8348,108158,88462,12852,11503,3644,2127,16.59,0,116.31,156728,258908,-102180
2081-06,485278,39229,41750,6293,129939,247297,17605,19250,4949,2818,85.31,0,103.35,524507,462134,62373
2081-07,154994,22092,27897,10675,122298,139244,12407,22639,2785,1654,80.54,0,124.77,177086,335160,-158074
2081-08,222581,44713,26462,6791,140978,85044,6168,38259,2698,689,128.75,1,102.98,267294,303702,-36408
2081-09,341519,35734,46828,11613,119501,53127,24762,25549,2658,1935,152.36,1,98.71,377253,281380,95873
2081-10,257082,30513,46006,11573,134738,96076,12919,36436,4846,2813,60.89,1,145.44,287595,337748,-50153
2081-11,112157,13544,27551,14530,140752,69263,11159,23348,2122,1611,31.45,0,103.61,125701,286603,-160902
2081-12,126449,15181,20596,7662,140311,154482,20892,38787,1760,1755,95.12,1,107.43,141630,382730,-241100
2082-01,317014,29699,48248,5047,171253,151577,17335,12980,1592,655,211.65,0,148.78,346713,406440,-59727
2082-02,359147,44049,29260,11745,85451,122564,7175,9078,631,3183,585.03,0,97.49,403196,265273,137923
2082-03,194496,40533,20369,5624,188884,166320,25618,28440,3213,3379,135.95,1,85.47,235029,435255,-200226
2082-04,186542,35976,44262,11030,191151,241694,10682,20698,1937,3348,107.55,1,103.22,222518,519517,-296999
2082-05,240968,44880,40312,13692,101240,240879,24754,22281,1770,3487,137.29,0,110.11,285848,443158,-157310
2082-06,428589,44985,39668,10998,127930,97790,6251,19956,1705,812,313.06,0,117.8,473574,302593,170981
2082-07,437839,44003,40698,10122,126126,170444,9779,20849,3434,2927,143.18,0,103.91,481842,378018,103824
2082-08,330353,14514,38306,5642,161796,121454,18275,27688,4994,934,22.99,1,116.64,344867,373161,-28294
2082-09,482712,29134,47857,11352,102347,138840,26285,19203,1522,994,306.12,1,80.38,511846,345884,165962
2082-10,130385,34667,41270,12662,119383,194212,17501,5352,4334,2534,79.39,1,83.26,165052,390380,-225328
2082-11,397388,20212,45954,6153,90428,76686,6301,10446,4940,1987,68.07,0,116.5,417600,235968,181632
2082-12,436464,14521,24680,7570,191826,247721,7886,21495,928,2718,512.49,1,121.77,450985,501178,-50193
2083-01,493522,49330,35522,14853,86363,163877,28949,27030,1706,1942,259.49,0,85.65,542852,356594,186258
2083-02,394637,41987,42255,14350,150802,140510,16505,6589,2763,2656,180.81,0,81.96,436624,371011,65613
2083-03,256745,32174,44586,12472,111638,65012,23419,27111,1988,852,98.08,1,143.71,288919,284238,4681
2083-04,189401,34803,45542,13567,146310,166826,26809,22295,2411,2052,86.92,1,107.89,224204,421349,-197145
2083-05,173788,16048,47553,5761,142752,83653,26973,24923,3102,3677,-9.87,0,141.67,189836,331615,-141779
2083-06,394812,18987,28715,6357,89010,77605,25757,26069,3334,2695,169.13,0,98.06,413799,253513,160286
2083-07,300732,43761,33151,11554,104999,128783,7851,34929,3075,1218,62.28,0,89.72,344493,321267,23226
2083-08,124478,29654,26577,7938,123442,200900,19418,15723,1291,3047,132.53,1,133.23,154132,393998,-239866
2083-09,271399,30803,35050,5358,104798,85883,15469,39477,2254,2643,57.97,1,94.63,302202,286035,16167
2083-10,490754,32257,25529,10241,122053,52734,22948,12918,4898,3887,124.79,1,95.56,523011,246423,276588
2083-11,318665,24053,48638,9056,140622,160753,28888,18096,3174,1161,130.08,0,116.52,342718,406053,-63335
2083-12,109792,19678,48952,12272,192194,66408,20286,29076,3889,2928,-16.75,1,105.21,129470,369188,-239718
2084-01,110355,29524,25130,10590,101580,64795,17670,36411,2998,2998,28.57,0,81.62,139879,256176,-116297
2084-02,305163,15500,39348,8739,101628,155800,12288,34265,2166,1316,157.11,0,120.84,320663,352068,-31405
2084-03,220005,45788,37427,9848,140349,141400,25910,7207,1912,2709,60.28,1,119.68,265793,362141,-96348
2084-04,152142,16769,41591,14555,194678,111687,10491,6828,3626,1827,143.77,1,135.23,168911,379830,-210919
2084-05,385800,24994,24360,6831,91351,157647,21465,29786,2801,1974,154.1,0,100.86,410794,331440,79354
2084-06,430955,38610,40175,6134,136124,93763,10588,30002,3467,797,114.61,0,126.37,469565,316786,152779
2084-07,168358,11399,22760,10503,107694,63208,25372,30506,1108,3074,131.67,0,108.75,179757,260043,-80286
2084-08,458783,25492,24116,7053,93244,122027,27024,6764,644,3846,792.39,1,98.79,484275,280228,204047
2084-09,480436,14669,45013,12771,196165,139617,25840,29055,1843,2765,191.84,1,88.88,495105,448461,46644
2084-10,153082,14433,44098,5078,174544,229061,15895,19089,4109,2686,20.11,1,112.58,167515,487765,-320250
2084-11,409498,14045,48739,5765,90524,242889,14478,16091,2871,3191,190.23,0,114.96,423543,418486,5057
2084-12,209331,25072,45213,12705,119479,81001,13160,18592,860,2602,212.23,1,129.65,234403,290150,-55747
2085-01,193316,30181,20648,5638,86634,169540,27880,6949,2579,1099,107.02,0,83.37,223497,317289,-93792
2085-02,424309,24737,22154,12807,163352,67960,14164,5970,2368,1825,200.61,0,91.89,449046,286407,162639
2085-03,142186,25347,48508,6358,158447,214976,14149,15900,1494,2315,116.15,1,142.9,167533,458338,-290805
2085-04,178814,32194,30634,5866,113511,243385,17890,39364,3451,1698,75.88,1,91.02,211008,450650,-239642
2085-05,195125,21553,40401,10664,125113,202291,7864,26524,3175,504,-54.84,0,130.76,216678,412857,-196179
2085-06,235484,25659,21660,5800,178732,135713,26845,6581,2274,3047,138.55,0,101.87,261143,375331,-114188
2085-07,122245,35025,26632,10717,111008,124249,10417,36822,1903,2588,46.03,0,136.56,157270,319845,-162575
2085-08,229308,40909,46087,11123,170347,117459,19354,7415,2401,2280,44.47,1,107.24,270217,371785,-101568
2085-09,306982,10709,26319,9070,83925,225771,14816,33144,3596,2540,194.58,1,96.16,317691,393045,-75354
2085-10,354869,45634,46908,5761,146661,109334,29565,14388,3212,2243,100.32,1,86.19,400503,352617,47886
2085-11,167557,29649,46485,6582,159615,134939,14682,29035,912,3087,146.28,0,131.84,197206,391338,-194132
2085-12,225161,46121,21529,13488,124211,94290,10600,31230,3136,3893,114.9,1,80.73,271282,295348,-24066
2086-01,219369,11899,35286,13475,184665,111613,7362,14406,2853,1306,119.1,0,120.07,231268,366807,-135539
2086-02,430297,49038,26765,12373,197909,165733,21606,23020,3435,1277,72.24,0,80.51,479335,447406,31929
2086-03,369318,35938,47978,12015,170641,164245,18504,37881,3964,3994,60.22,1,124.33,405256,451264,-46008
2086-04,424797,28028,42919,8349,80073,240964,12274,6337,1940,2750,187.66,1,146.69,452825,390916,61909
2086-05,136447,47799,36712,12100,187921,246996,9595,30758,2723,2204,-9.26,0,99.8,184246,524082,-339836
2086-06,274257,26762,24378,6820,132421,98304,16956,18413,3982,3710,60.07,0,117.91,301019,297292,3727
2086-07,290336,21888,32200,10444,174811,157130,12587,34022,1930,3956,183.62,0,140.34,312224,421194,-108970
2086-08,200542,40123,30315,11906,97637,77121,27574,19346,1533,2846,183.07,1,125.43,240665,263899,-23234
2086-09,406528,36919,26061,11872,188738,141504,13603,23579,4663,1041,29.11,1,139.2,443447,405357,38090
2086-10,323604,21813,23091,8231,85828,106316,29294,16747,4216,3700,137.89,1,144.2,345417,269507,75910
2086-11,163357,17173,21854,8262,181374,189512,14084,8302,1550,1663,153.08,0,109.92,180530,423388,-242858
2086-12,252617,40012,42622,12757,82265,229438,24711,37616,4143,2247,97.42,1,88.3,292629,429409,-136780
2087-01,297474,20588,38304,12308,142624,154955,6700,32304,3998,1997,112.83,0,120.5,318062,387195,-69133
2087-02,347127,14097,44344,9210,101496,164480,7206,23389,2605,512,143.89,0,119.69,361224,350125,11099
2087-03,441352,27469,40631,14377,165210,125311,23591,11634,2960,499,118.03,1,133.11,468821,380754,88067
2087-04,146543,46031,42656,9770,165742,199333,8106,32905,3852,852,18.73,1,141.32,192574,458512,-265938
2087-05,273950,36835,23969,8986,120814,179803,29537,10822,4185,2055,90.32,0,121.7,310785,373931,-63146
2087-06,140444,10284,49808,6977,110246,208600,11743,12714,720,3617,208.42,0,106.66,150728,400088,-249360
2087-07,347072,48374,33777,7720,139129,219921,15425,17774,4503,3833,92.58,0,128.82,395446,433746,-38300
2087-08,205792,22291,38488,14913,187717,185401,26247,6873,2011,3757,48.03,1,131.32,228083,459639,-231556
2087-09,404759,11052,35348,9644,198167,204638,11043,7394,635,3582,575.39,1,95.25,415811,466234,-50423
2087-10,154713,29728,25160,12167,174603,94853,24669,26575,4864,3592,-59.59,1,128.98,184441,358027,-173586
2087-11,383270,45237,45076,6569,176028,248253,8838,37584,1353,3529,210.45,0,86.94,428507,522348,-93841
2087-12,457598,46343,31534,8964,118488,155064,25052,32189,1445,1653,266.69,1,109.19,503941,371291,132650
2088-01,471489,45162,39186,14090,188893,246051,16221,23129,1175,3539,414.4,0,97.21,516651,527570,-10919
2088-02,357660,46882,20357,6709,134985,118169,10374,15235,2210,2530,130.91,0,116.2,404542,305829,98713
2088-03,118110,40235,23098,12052,174929,222065,17865,11422,670,2752,218.28,1,108.13,158345,461431,-303086
2088-04,106437,49835,21184,13455,183909,212980,12339,10074,4884,3339,152.36,1,148.44,156272,453941,-297669
2088-05,223097,32436,35799,6977,163615,57465,18675,19945,1304,2138,169.68,0,98.45,255533,302476,-46943
2088-06,252093,13317,39641,9563,119540,244825,11362,29011,4797,465,44.42,0,86.05,265410,453942,-188532
2088-07,181113,13043,40259,8761,116390,121840,13765,10988,3834,818,104.33,0,134.26,194156,312003,-117847
2088-08,188031,42315,44735,10005,127888,157218,28498,28381,2520,2991,55.07,1,114.16,230346,396725,-166379
2088-09,195954,35784,31286,9334,129359,118091,27134,25195,2952,2997,-53.24,1,131.36,231738,340399,-108661
2088-10,171554,28008,44068,5949,80228,213538,28455,31543,2574,2876,93.2,1,86.51,199562,403781,-204219
2088-11,288599,44337,38611,14085,158170,194973,27386,11870,988,3673,341.77,0,101.65,332936,445095,-112159
2088-12,160215,40063,34268,10339,99291,94470,22723,25985,2791,1058,54.84,1,89.0,200278,287076,-86798
2089-01,218140,14488,29790,11972,183041,216686,11945,20531,3242,3900,67.65,0,100.28,232628,473965,-241337
2089-02,378967,37858,22623,12704,167459,81001,23507,36132,4273,2273,77.2,0,86.54,416825,343426,73399
2089-03,131135,28422,40586,14184,182925,224508,16806,19604,3370,990,61.21,1,142.29,159557,498613,-339056
2089-04,321349,14978,46899,12742,165648,144561,24988,14272,2660,603,97.66,1,123.66,336327,409110,-72783
2089-05,318918,12697,41891,9006,181838,105531,19119,24246,4277,2566,59.2,0,121.47,331615,381631,-50016
2089-06,363086,47461,44916,10645,159247,170046,23573,29426,2173,587,226.39,0,90.77,410547,437853,-27306
2089-07,121654,35235,29276,6611,179182,193909,24246,19223,3610,3365,42.52,0,88.88,156889,452447,-295558
2089-08,197167,48166,40324,6303,140650,202833,17564,39170,1537,1494,45.64,1,117.78,245333,446844,-201511
2089-09,290798,26465,39620,5076,124085,92608,11735,29455,4425,596,24.8,1,145.27,317263,302579,14684
2089-10,440193,30955,38820,14486,146521,79922,25330,27185,2198,605,141.16,1,100.81,471148,332264,138884
2089-11,402789,27906,25749,12025,164626,78838,11027,9607,2030,3522,241.58,0,122.39,430695,301872,128823
2089-12,381066,42574,30979,12124,101366,98489,18089,34819,4797,485,18.05,1,111.32,423640,295866,127774
2090-01,286898,11627,40847,7780,103965,141349,13500,23928,1138,725,310.11,0,119.37,298525,331369,-32844
2090-02,363921,26210,47809,10356,131389,144203,7566,36903,1612,1544,208.49,0,88.5,390131,378226,11905
2090-03,135276,19464,43470,11545,130816,146678,26184,32537,2958,2478,64.59,1,100.46,154740,391230,-236490
2090-04,324793,28358,34822,14694,132254,123754,14301,13740,4323,2686,85.28,1,132.79,353151,333565,19586
2090-05,415599,26269,24467,7660,97504,114272,16521,37017,3051,3377,183.04,0,92.57,441868,297441,144427
2090-06,227641,14336,49502,14861,143681,131923,29317,11645,1024,1318,298.61,0,112.38,241977,380929,-138952
2090-07,284065,46593,23292,14955,94562,129327,24476,7856,2434,2410,124.73,0,89.57,330658,294468,36190
2090-08,223243,43482,40054,12873,143129,64638,10158,25939,3169,1119,42.22,1,81.59,266725,296791,-30066
2090-09,194536,19668,20984,10085,114537,244485,24939,5480,3439,3250,35.82,1,124.46,214204,420510,-206306
2090-10,113123,30300,47471,10704,126144,171510,14382,17456,3967,3457,-42.49,1,108.43,143423,387667,-244244
2090-11,494899,39740,29142,13961,101215,120730,11518,25171,4209,2105,157.2,0,85.53,534639,301737,232902
2090-12,153125,36275,47156,8642,98135,175294,10172,39701,2792,1423,64.98,1,134.54,189400,379100,-189700
2091-01,216130,32337,33142,12138,105078,220150,7512,20443,3102,3347,113.48,0,86.41,248467,398463,-149996
2091-02,356052,47803,22883,11766,88254,173006,8138,26840,4631,2607,-22.78,0,136.93,403855,330887,72968
2091-03,395779,23694,32919,9182,131632,121231,28459,10873,2055,713,125.0,1,141.96,419473,334296,85177
2091-04,237221,31449,28499,9744,186971,171050,29687,24282,4645,2559,121.02,1,90.67,268670,450233,-181563
2091-05,315979,19838,47918,7707,194402,193541,10699,10182,4177,3382,31.16,0,94.91,335817,464449,-128632
2091-06,464582,38025,24485,6325,122042,129294,9508,39653,2326,1836,84.36,0,139.79,502607,331307,171300
2091-07,428091,49511,49365,9673,163696,153199,14953,14109,2763,832,206.23,0,89.64,477602,404995,72607
2091-08,306944,10515,46921,14479,123711,54831,15872,32627,2428,503,121.39,1,119.21,317459,288441,29018
2091-09,492001,20631,35917,8144,184247,244332,18301,15198,1551,638,368.37,1,137.78,512632,506139,6493
2091-10,196976,21367,34858,9901,195649,129452,27096,10528,1004,648,180.43,1,145.89,218343,407484,-189141
2091-11,241245,11862,23450,9010,104343,84574,8445,35778,737,3451,334.38,0,133.39,253107,265600,-12493
2091-12,226799,45264,24132,9463,97218,181922,16687,33781,3921,3734,63.22,1,81.52,272063,363203,-91140
2092-01,215436,21689,23822,9131,100774,117071,14049,30096,4864,2065,46.47,0,121.41,237125,294943,-57818
2092-02,297356,11677,39576,6576,126181,109880,13411,30713,1775,2254,206.11,0,82.18,309033,326337,-17304
2092-03,171796,40546,23442,6277,98265,68387,27312,7173,2019,1598,66.53,1,141.15,212342,230856,-18514
2092-04,136877,26066,43365,13467,166966,132318,6475,30050,666,927,217.39,1,105.26,162943,392641,-229698
2092-05,454742,35085,25509,5817,81866,51435,17158,32414,2015,3301,161.85,0,99.75,489827,214199,275628
2092-06,260044,42137,41664,12873,181214,50775,17720,39139,4854,636,36.72,0,143.41,302181,343385,-41204
2092-07,326570,23333,26825,7234,176784,174421,27376,6155,627,2041,497.47,0,119.67,349903,418795,-68892
2092-08,458109,40867,44701,12230,128652,89627,7167,27695,1840,331,206.78,1,111.79,498976,310072,188904
2092-09,102679,43701,23343,5683,91937,202046,27164,38513,504,3990,210.07,1,136.43,146380,388686,-242306
2092-10,323721,12469,37070,10714,134449,128585,27235,18138,4841,2966,94.85,1,123.97,336190,356191,-20001
2092-11,446587,38168,25330,11847,85302,233615,20472,34426,4690,2027,14.52,0,95.0,484755,410992,73763
2092-12,390165,13390,20123,13577,94258,72861,19544,28762,1120,2005,348.62,1,143.3,403555,249125,154430
2093-01,296800,13562,33932,8264,187295,228977,22794,24087,4840,2153,182.82,0,112.92,310362,505349,-194987
2093-02,269456,25612,49432,11618,149304,69787,14502,9320,3972,3897,42.77,0,145.62,295068,303963,-8895
2093-03,253953,24655,29490,13394,137763,171739,20767,20921,2482,2093,151.57,1,113.05,278608,394074,-115466
2093-04,209929,28769,38862,12035,100648,242397,10323,38371,2507,3228,38.49,1,84.61,238698,442636,-203938
