Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2073-04,424878,37608,21389,12648,177726,134991,18542,13558,4759,3716,13.11,1,115.4,462486,378854,83632
2073-05,426537,35012,49020,6190,192638,247335,21709,12393,3638,2826,123.04,0,118.79,461549,529285,-67736
2073-06,144076,42212,28848,10355,99494,91606,24257,6470,4690,2223,79.53,0,93.28,186288,261030,-74742
2073-07,407691,33384,31658,11868,95618,164378,9032,27565,2029,1394,198.4,0,126.21,441075,340119,100956
2073-08,368283,34844,46858,9294,82282,225171,25129,12434,4099,3279,77.47,1,142.25,403127,401168,1959
2073-09,406883,19747,48035,14759,139910,57072,8237,10479,2091,3007,234.95,1,98.92,426630,278492,148138
2073-10,450849,35678,20330,5388,140604,132037,24813,38119,4671,1658,81.72,1,112.89,486527,361291,125236
2073-11,293621,25592,38329,8384,169978,147576,19754,24937,4220,3778,53.94,0,139.76,319213,408958,-89745
2073-12,416367,35816,21631,9441,86855,238409,16894,27280,3324,2938,56.69,1,112.35,452183,400510,51673
2074-01,141447,16778,23496,8186,189018,145487,11988,38582,693,3559,224.3,0,129.48,158225,416757,-258532
2074-02,304656,12994,49732,7152,159970,174767,8819,23703,4563,2109,17.18,0,147.51,317650,424143,-106493
2074-03,279320,22338,34405,10867,105517,182042,21545,32995,3095,2225,88.28,1,116.78,301658,387371,-85713
2074-04,221715,42932,22075,14043,80112,162362,16272,25097,4020,2831,101.82,1,106.68,264647,319961,-55314
2074-05,419713,36215,25450,10158,135126,104558,6838,9712,2850,1967,95.59,0,123.53,455928,291842,164086
2074-06,254126,47255,46809,14934,132585,173768,13336,16820,1544,3436,101.29,0,142.96,301381,398252,-96871
2074-07,356183,11862,21618,6632,132135,159511,26163,11031,2663,374,137.47,0,132.43,368045,357090,10955
2074-08,228817,20298,41094,7738,160774,111115,10604,16118,4778,3724,91.96,1,133.86,249115,347443,-98328
2074-09,233885,44563,21180,7890,99344,226857,27710,39742,3306,2782,88.3,1,145.04,278448,422723,-144275
2074-10,425886,30733,48824,5344,100709,180047,17240,32080,3643,3234,150.16,1,142.41,456619,384244,72375
2074-11,239187,11826,28131,9344,167675,168120,19320,38914,706,510,324.99,0,94.82,251013,431504,-180491
2074-12,146969,49678,43035,9918,146153,234901,29156,15496,1457,2963,6.85,1,89.35,196647,478659,-282012
2075-01,377528,19241,28159,14692,194279,186677,18795,5625,1736,3168,301.93,0,143.41,396769,448227,-51458
2075-02,243516,20738,34226,8205,181501,76235,26952,29683,2697,1624,108.42,0,142.2,264254,356802,-92548
2075-03,390140,45989,28907,12191,132006,228022,11146,5625,1184,3488,315.74,1,85.29,436129,417897,18232
2075-04,293646,42355,43560,8712,167885,64980,5111,17222,4828,1751,86.11,1,132.31,336001,307470,28531
2075-05,164968,32134,45244,14459,152315,199692,23704,13149,4407,2107,82.24,0,108.57,197102,448563,-251461
2075-06,393072,16172,44418,12845,110105,235511,9225,14099,3158,544,92.39,0,114.57,409244,426203,-16959
2075-07,299943,34685,38875,12431,144721,174981,29429,31000,3757,1464,143.32,0,107.03,334628,431437,-96809
2075-08,422748,13898,35064,13915,142603,248897,27600,38446,3882,2468,116.85,1,131.86,436646,506525,-69879
2075-09,165935,23019,40200,14071,165329,246417,26753,15868,2222,1825,31.95,1,115.05,188954,508638,-319684
2075-10,146523,36058,22428,5361,188430,208087,28154,13715,540,2341,296.73,1,92.55,182581,466175,-283594
2075-11,139750,34735,40380,7865,85625,51730,22123,14321,3361,3658,13.7,0,106.5,174485,222044,-47559
2075-12,359747,24143,47075,9600,121257,177349,16896,39083,2689,1376,132.58,1,145.77,383890,411260,-27370
2076-01,325275,34729,33047,7979,143444,227823,5262,12128,3287,2364,125.53,0,119.56,360004,429683,-69679
2076-02,462148,33175,39927,13365,186766,185307,13075,28901,2933,1663,109.56,0,104.81,495323,467341,27982
2076-03,120773,21227,36690,13954,148635,70426,20772,17180,881,1407,191.32,1,103.12,142000,307657,-165657
2076-04,172149,17123,27158,8792,80171,188165,20826,32174,1675,1413,121.57,1,137.23,189272,357286,-168014
2076-05,399191,22292,22194,7717,95153,87559,14250,13860,2176,2520,185.05,0,81.76,421483,240733,180750
2076-06,392840,40719,27091,13456,142310,170894,23230,31377,4674,1819,124.2,0,140.55,433559,408358,25201
2076-07,459081,15128,39863,8631,140356,126521,26167,24857,1316,622,384.01,0,85.34,474209,366395,107814
2076-08,205204,23910,33670,9833,137373,199792,27861,35754,3592,1953,50.86,1,83.42,229114,444283,-215169
2076-09,281538,48229,22018,6016,177463,147072,20417,31187,1715,3261,245.59,1,104.94,329767,404173,-74406
2076-10,270165,19403,22040,10162,152285,91953,5763,27927,4560,2656,0.69,1,139.77,289568,310130,-20562
2076-11,400208,12053,37544,6915,131858,217843,7721,9358,1322,519,324.15,0,146.66,412261,411239,1022
2076-12,465658,24968,49746,13207,98915,65761,21480,15973,1192,3815,360.02,1,133.93,490626,265082,225544
2077-01,104679,44575,21044,14824,116644,117631,25964,16325,4293,1357,-24.96,0,111.84,149254,312432,-163178
2077-02,136677,23788,20192,8675,111392,157456,5830,11929,3221,310,13.27,0,112.92,160465,315474,-155009
2077-03,400561,36965,25532,9878,192660,158161,10055,5797,1035,2833,440.79,1,86.91,437526,402083,35443
2077-04,436413,37212,36697,7264,165232,105020,12366,9561,3562,3684,124.99,1,125.91,473625,336140,137485
2077-05,409515,10068,44730,6776,134552,245677,16736,21375,1255,3821,356.52,0,137.96,419583,469846,-50263
2077-06,277167,22431,34913,13918,99251,230215,10337,17201,4637,550,26.01,0,87.35,299598,405835,-106237
2077-07,323039,25575,30055,5182,134828,72973,14288,24837,4982,349,82.77,0,148.78,348614,282163,66451
2077-08,446632,46152,28028,14982,145357,59264,28142,19356,1655,1244,271.59,1,88.34,492784,295129,197655
2077-09,171092,43227,42350,9747,140831,234969,29376,12168,3815,1435,49.17,1,139.29,214319,469441,-255122
2077-10,241201,28878,49133,14157,111285,185579,10621,33759,1933,1873,153.8,1,141.63,270079,404534,-134455
2077-11,478439,49307,31505,7022,126067,56858,13571,7226,3424,2159,134.8,0,100.16,527746,242249,285497
2077-12,187158,15920,29528,9557,121821,127301,14815,30076,2985,2193,64.65,1,146.48,203078,333098,-130020
2078-01,199911,14695,38333,9952,164880,239185,16681,7738,3163,3360,24.91,0,131.01,214606,476769,-262163
2078-02,368242,13325,26137,10886,170952,116334,28720,31919,4625,642,157.19,0,121.75,381567,384948,-3381
2078-03,446635,46578,46333,10731,111589,193614,20390,35505,3096,531,234.3,1,98.75,493213,418162,75051
2078-04,179383,30203,42787,14318,99927,173964,16011,32693,2954,1743,30.33,1,146.54,209586,379700,-170114
2078-05,394585,48439,45151,6920,190003,236255,16867,5159,3888,3369,29.63,0,123.5,443024,500355,-57331
2078-06,333718,21139,20920,7622,84243,205252,6389,38425,4774,2122,217.28,0,98.95,354857,362851,-7994
2078-07,156933,19835,24899,14664,186010,54044,21132,24345,4637,3375,122.29,0,86.72,176768,325094,-148326
2078-08,266045,24091,36304,14028,119154,193233,10847,33955,3384,1124,131.55,1,114.7,290136,407521,-117385
2078-09,357710,44716,24121,11621,163862,126666,24796,11128,1891,3014,151.06,1,142.22,402426,362194,40232
2078-10,385217,34417,26921,10831,170564,67394,14728,7980,2033,2100,205.77,1,117.24,419634,298418,121216
2078-11,436313,39798,45550,5542,85638,194024,14072,9812,2025,3794,178.95,0,92.66,476111,354638,121473
2078-12,217752,31407,20524,6621,95663,246179,6096,16305,3568,3894,61.07,1,105.74,249159,391388,-142229
2079-01,359086,34041,28882,8946,171002,242800,19164,7317,2565,961,155.86,0,129.08,393127,478111,-84984
2079-02,374784,13733,27061,14026,100635,239287,14028,6271,4725,548,45.5,0,88.91,388517,401308,-12791
2079-03,403789,34400,42838,12609,174370,238353,6668,22515,2686,1880,95.31,1,116.65,438189,497353,-59164
2079-04,138432,46528,41662,11133,89346,133431,26521,11392,1787,815,21.39,1,100.94,184960,313485,-128525
2079-05,401878,38554,20536,6694,123482,180116,9492,6087,2584,866,158.43,0,97.02,440432,346407,94025
2079-06,404694,13255,38554,14378,183538,220469,29023,37987,2503,1856,99.62,0,102.23,417949,523949,-106000
2079-07,122323,39852,20591,14760,94959,102540,13388,14853,4600,2665,52.27,0,109.04,162175,261091,-98916
2079-08,276994,18182,44647,10327,124210,68389,10245,33357,4724,3724,111.86,1,132.54,295176,291175,4001
2079-09,373879,30755,33050,6723,188308,179132,28905,22567,4428,2316,157.33,1,125.35,404634,458685,-54051
2079-10,351214,47770,24505,5546,196845,183421,7590,17443,2446,3478,145.85,1,140.37,398984,435350,-36366
2079-11,106343,26396,45361,10637,177345,168150,19525,20084,3548,604,-2.85,0,88.22,132739,441102,-308363
2079-12,457627,33289,33974,9188,103914,153980,17356,20194,1543,1412,335.92,1,117.81,490916,338606,152310
2080-01,186977,39049,29248,11079,168840,138552,24063,7748,3888,2947,149.31,0,147.18,226026,379530,-153504
2080-02,477464,23255,20018,6780,140060,88152,29785,30996,4397,2660,62.64,0,110.79,500719,315791,184928
2080-03,267173,38721,32714,5687,178544,112938,11354,12299,4366,1634,20.6,1,101.29,305894,353536,-47642
2080-04,157712,45593,30633,9049,184424,143386,18462,36373,4468,2144,24.79,1,124.11,203305,422327,-219022
2080-05,355513,32666,43765,9844,158794,236041,18694,26386,2164,3059,224.05,0,113.91,388179,493524,-105345
2080-06,296055,13916,49644,6398,80004,62483,27823,10289,4674,2027,-15.48,0,87.06,309971,236641,73330
2080-07,137956,42227,43507,9739,120365,91652,14831,30282,2977,474,-0.24,0,142.08,180183,310376,-130193
2080-08,426420,45786,23550,7448,133192,97664,24192,15911,1781,1159,290.18,1,116.12,472206,301957,170249
2080-09,369282,29774,24051,7641,162674,99680,24495,10770,4424,1935,164.2,1,147.48,399056,329311,69745
2080-10,369106,44537,27065,8338,187895,87681,13304,22188,3589,327,83.73,1,135.11,413643,346471,67172
2080-11,134031,41955,39591,14118,101034,132559,12540,16426,3827,300,57.4,0,111.5,175986,316268,-140282
2080-12,106024,48632,45961,10169,113297,91351,29591,37838,3356,980,47.56,1,135.25,154656,328207,-173551
2081-01,160291,38620,42937,5233,121342,178380,26637,36592,4908,2249,53.36,0,91.28,198911,411121,-212210
2081-02,129001,43574,42941,10642,177468,190683,13347,24325,739,2456,157.35,0,146.67,172575,459406,-286831
2081-03,371834,28182,30148,12112,110965,210673,28073,13294,1146,3411,334.69,1,92.7,400016,405265,-5249
2081-04,489592,21672,21890,10092,122325,182168,17347,26824,888,2074,667.79,1,95.92,511264,380646,130618
2081-05,224836,39028,35582,13746,159996,161542,22741,28640,3014,2352,32.85,0,92.65,263864,422247,-158383
2081-06,192275,42854,23386,13876,89761,208184,13954,20551,3032,1795,33.4,0,149.37,235129,369712,-134583
2081-07,164560,37393,44927,5093,178712,108856,16353,30004,4903,2994,-3.6,0,138.81,201953,383945,-181992
2081-08,328374,41002,30509,10188,190437,127964,9199,33210,605,759,545.98,1,136.36,369376,401507,-32131
2081-09,354145,13125,23391,10667,140226,85959,18194,6451,2915,468,119.16,1,91.84,367270,284888,82382
2081-10,172626,41671,41678,12873,133842,235405,23881,18593,3963,3067,-45.46,1,82.59,214297,466272,-251975
2081-11,279953,18008,31155,13938,187517,128581,5259,29207,2639,630,91.24,0,120.3,297961,395657,-97696
2081-12,290875,38099,24193,13355,191024,199121,19937,16137,823,2944,304.19,1,109.54,328974,463767,-134793
2082-01,221107,25023,25908,7904,178002,67232,7230,35965,3264,1814,145.24,0,143.74,246130,322241,-76111
2082-02,194574,22694,20728,7002,160995,222631,11106,14441,1645,373,108.04,0,135.1,217268,436903,-219635
2082-03,441946,28183,25310,12564,156195,54055,7600,28915,3196,3348,163.81,1,123.11,470129,284639,185490
2082-04,343154,16664,22267,5234,82277,87339,13346,29299,1057,1220,362.51,1,128.43,359818,239762,120056
2082-05,488070,32749,39749,7916,128183,135376,16930,24612,4593,3868,76.23,0,145.5,520819,352766,168053
2082-06,213096,26059,36261,8343,98349,112430,21737,35645,2203,1319,15.52,0,105.27,239155,312765,-73610
2082-07,314912,31337,36742,9353,124760,85591,19551,8396,2128,2936,64.5,0,126.91,346249,284393,61856
2082-08,374478,22607,35819,9608,148486,216515,15628,29309,508,2052,738.2,1,131.44,397085,455365,-58280
2082-09,129813,20121,42782,12703,180793,157315,28757,5202,1531,458,169.7,1,123.3,149934,427552,-277618
2082-10,172173,39524,35911,7283,112887,132350,19300,19670,4614,2205,19.55,1,116.56,211697,327401,-115704
2082-11,354341,11497,38387,13091,127290,169208,24253,30010,858,2869,391.81,0,90.14,365838,402239,-36401
2082-12,474257,18413,42112,10362,117657,241574,27444,20019,4202,819,163.91,1,91.69,492670,459168,33502
2083-01,363051,43643,36443,13756,88261,239038,5522,9868,4934,1399,97.94,0,103.48,406694,392888,13806
2083-02,450623,28868,46926,14197,196499,224652,7972,10712,2790,515,146.68,0,130.72,479491,500958,-21467
2083-03,347449,21537,23865,6317,101501,133720,24519,31441,1732,2595,318.03,1,132.55,368986,321363,47623
2083-04,115539,37326,46740,9897,198786,176079,21475,34408,3259,2215,-16.13,1,139.02,152865,487385,-334520
2083-05,112025,35310,42049,9024,166958,119015,28945,12493,2175,1454,19.72,0,88.32,147335,378484,-231149
2083-06,461224,12924,48772,7516,173642,62804,6842,6402,710,691,572.46,0,140.9,474148,305978,168170
2083-07,272789,49275,43931,7411,151727,249172,7209,22572,4916,2776,77.77,0,107.36,322064,482022,-159958
2083-08,398202,32865,44703,8594,115786,194393,15614,28926,1487,1253,269.41,1,112.38,431067,408016,23051
2083-09,248871,49117,41886,7519,105552,133101,7171,5361,2795,2399,63.98,1,134.75,297988,300590,-2602
2083-10,302000,46230,33356,12498,82976,211831,25356,24875,4897,1859,-7.74,1,108.13,348230,390892,-42662
2083-11,204904,35034,32335,10994,192890,115772,19129,15136,1215,2954,121.46,0,103.56,239938,386256,-146318
2083-12,349676,42525,47995,7654,122093,188340,24823,22697,731,2924,511.36,1,122.99,392201,413602,-21401
2084-01,484899,17017,41624,5507,81407,190114,27039,13646,2228,3383,219.82,0,121.08,501916,359337,142579
2084-02,334883,47404,33400,12723,98143,204078,5752,6041,1592,983,192.81,0,91.72,382287,360137,22150
2084-03,474126,48896,37939,11083,182368,209157,22195,36350,2213,2365,259.31,1,137.31,523022,499092,23930
2084-04,116496,28658,34605,5452,174740,184645,27181,5056,3089,2849,5.13,1,81.23,145154,431679,-286525
2084-05,418693,28443,40714,6098,98555,129714,5287,9991,4338,860,161.44,0,95.68,447136,290359,156777
2084-06,252512,11011,26001,10710,164383,201934,19721,33124,1118,1873,241.6,0,140.91,263523,455873,-192350
2084-07,488980,41740,26121,5866,110728,201833,6539,15098,4929,3285,118.14,0,138.34,530720,366185,164535
2084-08,126030,44085,24673,6965,189088,98897,5755,12181,540,3004,340.3,1,130.63,170115,337559,-167444
2084-09,164898,29948,43505,8321,149435,192145,14406,29349,1547,1047,47.97,1,102.12,194846,437161,-242315
2084-10,358431,36443,28199,8383,86115,90323,29887,16057,4661,677,1.33,1,113.96,394874,258964,135910
2084-11,480392,49783,33202,9747,87549,83696,26841,11751,4573,3739,188.34,0,88.34,530175,252786,277389
2084-12,278446,16776,22198,14827,94125,53362,26425,28354,957,2409,250.89,1,98.08,295222,239291,55931
2085-01,322506,13380,49587,13440,117745,153808,27693,29855,1522,1231,272.78,0,93.52,335886,392128,-56242
2085-02,246254,24320,32438,9580,163165,132180,28007,15925,4488,3999,57.6,0,138.17,270574,381295,-110721
2085-03,250965,47229,30035,13951,82887,113243,6796,13288,3601,2648,120.41,1,117.66,298194,260200,37994
2085-04,176387,37847,49423,6981,107829,182764,17361,20677,2935,2663,25.55,1,97.48,214234,385035,-170801
2085-05,179818,30350,22225,10705,89538,196689,7479,35983,1395,1908,150.77,0,111.89,210168,362619,-152451
2085-06,196015,32292,42293,12367,112999,63072,24408,11532,3260,808,117.86,0,109.34,228307,266671,-38364
2085-07,339926,21924,28819,10537,173164,211207,10722,15486,580,3486,521.37,0,84.1,361850,449935,-88085
2085-08,252502,28115,33016,10580,108747,154008,13663,23622,1990,835,193.99,1,84.68,280617,343636,-63019
2085-09,394103,29730,34346,13050,137363,125625,18507,26994,1718,3181,255.23,1,144.1,423833,355885,67948
2085-10,450525,48129,41379,5196,92980,53034,23934,11615,2962,2507,148.41,1,133.47,498654,228138,270516
2085-11,467670,12413,25523,14457,192159,69291,23029,28663,4473,1591,84.72,0,93.44,480083,353122,126961
2085-12,275771,45213,47543,12410,124363,190763,12507,30883,2315,1362,-7.14,1,88.92,320984,418469,-97485
2086-01,438728,45868,40182,10446,189569,67946,22438,27725,4808,3331,68.78,0,142.69,484596,358306,126290
2086-02,427280,42499,35504,9495,135978,195149,27489,36263,3176,3802,143.27,0,115.13,469779,439878,29901
2086-03,177107,31895,36084,9798,149648,187138,7075,10621,4278,1650,89.87,1,93.08,209002,400364,-191362
2086-04,337743,16914,21168,7949,168530,130776,13706,33431,1114,1173,386.16,1,128.72,354657,375560,-20903
2086-05,118490,31202,37774,6928,109175,209610,5752,28388,2721,1811,53.4,0,115.96,149692,397627,-247935
2086-06,260291,32505,49986,14797,165057,124111,27244,33560,3848,3095,136.88,0,133.57,292796,414755,-121959
2086-07,481409,18800,35474,12175,105204,101417,9950,16910,1165,2759,322.22,0,96.53,500209,281130,219079
2086-08,453295,34011,39593,13369,187481,184659,15756,21663,1986,3726,301.46,1,114.39,487306,462521,24785
2086-09,103369,30424,32552,11376,107263,235972,11462,29585,4911,1233,38.25,1,117.12,133793,428210,-294417
2086-10,193167,24531,20641,6206,183932,197143,26688,21005,2174,2043,55.22,1,106.47,217698,455615,-237917
2086-11,251977,41921,26048,8861,106256,96279,11159,38179,2136,1261,152.25,0,130.98,293898,286782,7116
2086-12,169414,31239,39353,10141,159441,57932,17343,35204,2636,1605,124.83,1,135.75,200653,319414,-118761
2087-01,307402,44662,31658,6403,176995,176543,28875,29160,4749,884,21.65,0,110.16,352064,449634,-97570
2087-02,328812,26641,25848,9400,159031,56789,11554,6624,1848,2072,88.65,0,89.62,355453,269246,86207
2087-03,434918,41959,37696,6902,111743,55710,25453,6733,3040,3943,182.63,1,101.41,476877,244237,232640
2087-04,365391,49526,48519,10714,144133,208710,15280,24406,3629,359,131.43,1,85.12,414917,451762,-36845
2087-05,355875,44956,33262,11620,165925,218789,7931,20214,3953,1729,34.97,0,115.39,400831,457741,-56910
2087-06,155480,18897,41904,13972,82540,212738,13787,38800,1477,3165,156.51,0,81.89,174377,403741,-229364
2087-07,289577,23494,47253,11892,91778,235262,21271,20156,3522,3471,111.59,0,124.57,313071,427612,-114541
2087-08,254085,23386,47937,10371,190284,145718,22606,12964,1349,3349,134.6,1,111.32,277471,429880,-152409
2087-09,262671,21115,46639,12377,134647,86015,9545,35332,3174,321,65.18,1,106.03,283786,324555,-40769
2087-10,161711,10686,34870,14272,165981,212703,20696,35095,4083,3006,31.18,1,137.64,172397,483617,-311220
2087-11,445641,19018,45952,6319,122422,90389,8288,20506,2200,2878,228.99,0,103.24,464659,293876,170783
2087-12,299273,18814,48191,11779,164707,102749,21072,31869,3023,2478,230.02,1,107.76,318087,380367,-62280
2088-01,397122,22977,48257,8285,111119,154849,10935,36202,3347,534,127.29,0,104.98,420099,369647,50452
2088-02,214716,25825,20904,13425,180459,222869,9037,37592,4470,2160,111.71,0,138.7,240541,484286,-243745
2088-03,453651,28922,42236,7573,181868,120889,25243,38912,2624,3565,108.9,1,130.89,482573,416721,65852
2088-04,459367,28010,39565,7333,196292,186124,27538,16777,2458,3351,176.74,1,146.28,487377,473629,13748
2088-05,414751,31380,41991,8229,136706,248651,19289,8078,1082,3237,339.52,0,99.76,446131,462944,-16813
2088-06,265342,37886,34736,10844,118110,157830,12012,14890,519,1076,483.98,0,111.22,303228,348422,-45194
2088-07,428620,34121,39912,10574,120694,121122,8199,19470,2710,3492,211.14,0,141.01,462741,319971,142770
2088-08,391835,28164,23822,13054,106532,204676,26637,24900,2515,2406,157.49,1,136.5,419999,399621,20378
2088-09,327834,36430,40334,13899,106350,223727,6380,12303,3685,614,34.15,1,146.56,364264,402993,-38729
2088-10,402572,31649,36444,14928,132211,194199,8224,32481,894,959,450.42,1,80.92,434221,418487,15734
2088-11,450335,21484,26876,5141,134564,159719,20795,39443,778,432,568.01,0,107.58,471819,386538,85281
2088-12,134193,32041,36587,5847,121819,51540,19608,19045,4704,914,-26.59,1,98.69,166234,254446,-88212
2089-01,240580,43456,49903,12155,107882,68212,10368,14697,1382,335,63.12,0,118.19,284036,263217,20819
2089-02,388891,31757,37673,10549,138957,93156,11126,38806,3763,2461,96.25,0,82.0,420648,330267,90381
2089-03,241835,48690,42413,7249,131526,156026,5621,27978,2467,2366,99.54,1,93.1,290525,370813,-80288
2089-04,388986,20472,45951,8466,170217,71327,6507,12776,1775,2019,207.32,1,108.69,409458,315244,94214
2089-05,414777,35253,46796,14771,90771,116478,16581,39775,3808,2882,57.78,0,139.68,450030,325172,124858
2089-06,312692,46434,21360,10054,193943,241549,7777,29059,3656,2605,98.1,0,127.08,359126,503742,-144616
2089-07,177476,35967,44933,8993,107385,97037,25168,38460,2117,1131,81.61,0,130.38,213443,321976,-108533
2089-08,168898,34507,33969,10231,190280,206275,9705,22395,3171,2106,85.01,1,121.67,203405,472855,-269450
2089-09,193391,28681,44440,11299,89259,174705,5984,13039,2182,2625,133.9,1,100.09,222072,338726,-116654
2089-10,249243,19084,46434,13012,185716,104405,25689,29424,1755,583,74.48,1,106.14,268327,404680,-136353
2089-11,414988,20416,39811,11864,193893,79072,25680,36669,2577,820,249.94,0,140.19,435404,386989,48415
2089-12,321201,25661,41571,10286,106851,120817,6514,10301,4531,1276,83.41,1,103.91,346862,296340,50522
2090-01,455627,35894,41081,6719,130697,193047,24538,24259,4075,541,186.67,0,96.11,491521,420341,71180
2090-02,303393,48026,47048,5111,86708,192585,8676,18885,1981,1908,204.25,0,97.04,351419,359013,-7594
2090-03,350583,47637,31419,11044,99404,110488,12880,36040,3975,3182,144.48,1,98.76,398220,301275,96945
2090-04,403694,40809,37849,11037,140951,52228,28279,34163,4168,2155,103.75,1,93.62,444503,304507,139996
2090-05,432344,45035,20430,12190,98498,86883,26833,28782,4035,1979,100.7,0,90.71,477379,273616,203763
2090-06,308581,38188,42193,12467,179665,90152,28636,32028,2497,3939,106.3,0,143.73,346769,385141,-38372
2090-07,142748,42474,35098,14303,122938,176584,19116,28973,2651,3272,72.61,0,112.33,185222,397012,-211790
2090-08,489475,21064,26246,12344,90294,86098,19898,28056,3861,802,174.4,1,89.22,510539,262936,247603
2090-09,324572,40592,39096,11502,92140,140928,28838,20756,2277,3594,154.26,1,81.51,365164,333260,31904
2090-10,306029,46971,29465,6318,184160,108653,19094,38083,2329,1987,89.87,1,92.52,353000,385773,-32773
2090-11,177959,47776,39890,11261,97459,249427,29134,8956,723,3865,217.33,0,110.63,225735,436127,-210392
2090-12,141909,14989,32812,9950,147864,191890,22766,27761,1750,370,136.97,1,115.46,156898,433043,-276145
2091-01,428590,42429,32619,13083,169555,94767,13622,32903,1294,2615,332.22,0,133.61,471019,356549,114470
2091-02,305402,30542,33047,12773,91356,143802,17987,35654,3918,3080,20.47,0,98.96,335944,334619,1325
2091-03,451870,38895,33096,13727,112918,221523,29138,33980,3274,3030,40.99,1,100.2,490765,444382,46383
2091-04,148257,40496,35375,6311,108103,147424,13102,17232,1562,2762,45.16,1,132.54,188753,327547,-138794
2091-05,168379,34441,43154,5554,177684,62300,22396,7000,4935,1682,54.86,0,82.11,202820,318088,-115268
2091-06,238734,17823,27809,8101,115626,213091,20533,36901,4373,917,83.52,0,94.71,256557,422061,-165504
2091-07,461675,36028,39215,8444,181622,155112,19837,36403,3067,2635,167.66,0,127.96,497703,440633,57070
2091-08,445294,41386,21700,5081,117240,239479,24880,24405,4957,3205,68.46,1,105.31,486680,432785,53895
2091-09,321520,36519,30189,5440,108610,109720,23385,39958,4992,2252,53.07,1,121.95,358039,317302,40737
2091-10,298053,11162,28152,7005,129833,220658,15129,20129,4204,3678,98.29,1,143.3,309215,420906,-111691
2091-11,491168,18872,45196,6949,86823,70743,10742,8389,587,2165,929.81,0,85.39,510040,228842,281198
2091-12,301723,20190,35540,9506,90762,181748,27980,34688,4215,2123,64.79,1,133.94,321913,380224,-58311
2092-01,436268,14515,30715,14765,167986,234852,9475,18768,3458,1434,125.72,0,148.27,450783,476561,-25778
2092-02,499610,12647,41249,12804,166693,119724,13579,24836,2884,1746,212.72,0,127.96,512257,378885,133372
2092-03,273149,29745,36799,6082,90902,169846,6068,11095,1462,2907,277.77,1,101.53,302894,320792,-17898
2092-04,396767,43339,31971,7301,133577,61213,15570,24084,1662,316,311.74,1,100.7,440106,273716,166390
2092-05,210833,23227,26706,5733,136697,219091,11433,7583,1969,3192,153.9,0,140.32,234060,407243,-173183
2092-06,284244,47512,29816,6331,142232,65421,5558,13834,2652,470,121.36,0,97.14,331756,263192,68564
2092-07,135891,21286,48157,9315,174276,96473,16066,17656,713,3007,175.18,0,141.35,157177,361943,-204766
2092-08,319113,46097,28006,11813,118115,115277,18378,11537,2080,2116,83.29,1,99.85,365210,303126,62084
2092-09,276640,34492,47166,13133,142293,203466,13322,7392,3681,2450,31.3,1,91.18,311132,426772,-115640
2092-10,115154,12543,42130,5981,90999,173381,8416,31230,3078,3139,54.69,1,139.06,127697,352137,-224440
2092-11,109800,11265,22363,6717,110903,125161,13840,10401,2871,1622,34.59,0,100.66,121065,289385,-168320
2092-12,278670,23192,42192,5307,117002,196076,16833,5322,4606,1366,108.11,1,96.12,301862,382732,-80870
2093-01,280525,35500,37040,10659,184675,132113,9536,15247,1094,2547,309.04,0,95.15,316025,389270,-73245
2093-02,496876,19694,39505,10813,124387,178671,8340,15242,1293,2408,403.95,0,87.12,516570,376958,139612
2093-03,343813,32050,36348,14504,184517,203187,7892,9967,4590,1420,-5.59,1,92.59,375863,456415,-80552
2093-04,188919,30414,45892,13598,189152,229838,27271,14165,2182,1797,49.08,1,116.89,219333,519916,-300583
